timedate,open,high,low,close,Volume_(BTC)
2016-06-16 05:00:00,726.54975084,731.76693175,725.88243026,731.0,366.29662025000005
2016-06-16 06:00:00,730.65133573,738.83021051,729.46397597,733.60030141,453.9661172100001
2016-06-16 07:00:00,733.48869941,737.65122647,732.5309609,736.83635725,238.70938291000007
2016-06-16 08:00:00,736.84,739.15448903,736.84,737.45,138.28741774
2016-06-16 09:00:00,737.51086415,739.04233193,736.17965968,739.04233193,296.90910637999997
2016-06-16 10:00:00,738.84400982,742.68651482,738.76479662,742.45993945,339.87571097
2016-06-16 11:00:00,742.26097132,750.0,731.42755434,739.5033081,1078.0655022800001
2016-06-16 12:00:00,735.39431729,737.61873358,734.20363313,736.69977092,444.13888768000004
2016-06-16 13:00:00,737.91625586,738.91320144,736.94148333,737.90092777,369.88237743
2016-06-16 14:00:00,738.01406121,741.20521836,738.01406121,741.20521836,494.87251772999997
2016-06-16 15:00:00,741.54152032,746.54454498,741.50018924,741.52293903,845.7399231800001
2016-06-16 16:00:00,741.50084445,745.680161,741.50084445,744.85313482,508.7995119699999
2016-06-16 17:00:00,744.96626766,752.46719709,744.96626766,751.82100779,708.0250733200002
2016-06-16 18:00:00,751.82667955,762.19350322,743.29894639,758.28635157,1187.7134134399998
2016-06-16 19:00:00,759.12489153,772.5599364,759.12489153,768.50376353,944.2558912500003
2016-06-16 20:00:00,768.50198969,770.10858501,762.36633518,765.04399415,787.54199742
2016-06-16 21:00:00,766.33596671,775.14282841,766.33596671,774.67248656,567.8655446700002
2016-06-16 22:00:00,774.66686937,777.02045752,770.14651931,774.57713839,738.2363689199998
2016-06-16 23:00:00,773.51465159,774.38481512,767.62758478,769.64007625,610.07967493
2016-06-17 00:00:00,769.80050048,773.42428324,768.91265849,771.41091668,465.97118083
2016-06-17 01:00:00,771.41803153,774.98232695,770.88893202,772.85,303.54002754000004
2016-06-17 02:00:00,772.85,778.49338538,772.85,774.96634418,534.1191007299999
2016-06-17 03:00:00,774.91154647,776.85476837,773.23872193,774.42652671,334.76244112000006
2016-06-17 04:00:00,774.43,774.46528429,771.88,771.88,515.2847750699999
2016-06-17 05:00:00,771.7668679,771.7668679,735.26673923,745.49287334,1600.5897389499999
2016-06-17 06:00:00,745.55455112,745.55455112,709.67653304,723.13917985,1514.06568527
2016-06-17 07:00:00,722.04118109,742.80071294,715.31744969,742.80071294,748.43939706
2016-06-17 08:00:00,743.09162126,744.9332304999999,741.09107502,743.69,244.58918450000002
2016-06-17 09:00:00,743.62031988,744.75850361,731.8428612,736.14210053,349.80666628999995
2016-06-17 10:00:00,736.30787722,739.48976788,731.66479709,738.44,419.23334716
2016-06-17 11:00:00,738.47609783,743.75687672,736.34,743.60253809,305.17654222000004
2016-06-17 12:00:00,744.76288073,753.73791478,744.47194427,752.97056277,550.01241677
2016-06-17 13:00:00,753.31610142,756.83248853,752.64227613,754.99993856,359.3012882600001
2016-06-17 14:00:00,754.99947558,756.25927285,744.35674817,747.06226632,583.12203746
2016-06-17 15:00:00,745.27982633,750.40832625,742.02811807,748.85960269,312.3238441799999
2016-06-17 16:00:00,748.261561,748.99942585,736.3037212,745.90176922,645.9400658699999
2016-06-17 17:00:00,745.69012471,758.49,745.69012471,754.96814625,709.6613745200003
2016-06-17 18:00:00,754.95,761.3824785,753.52723213,759.99368593,474.78932783000005
2016-06-17 19:00:00,760.28272043,764.02211797,758.2365424999999,759.75,538.96065189
2016-06-17 20:00:00,759.92300994,762.45499009,757.29437539,759.18986338,491.80644481000013
2016-06-17 21:00:00,759.01476145,763.34225798,743.64677837,749.98550331,775.7973008100003
2016-06-17 22:00:00,749.98380105,749.98380105,740.0308923,747.50851915,724.3560588299999
2016-06-17 23:00:00,747.93553303,754.30741386,747.59503393,752.38099047,506.15005300999997
2016-06-18 00:00:00,752.00801839,754.8,738.02867223,748.24,684.0869299699998
2016-06-18 01:00:00,748.54940237,748.86892228,735.16467822,743.10449118,724.9763117699999
2016-06-18 02:00:00,743.95668944,745.24085492,740.71235423,744.60469203,230.3468434
2016-06-18 03:00:00,745.1086287,745.92672744,742.88121337,743.40785108,228.96685632
2016-06-18 04:00:00,743.41,749.24922511,741.25399523,749.10712308,256.52934199
2016-06-18 05:00:00,749.10009697,750.40251469,747.64,750.12752579,171.87063477
2016-06-18 06:00:00,749.48506905,749.48506905,742.82395539,746.26596421,201.19468536999995
2016-06-18 07:00:00,746.0,749.5978984,746.0,748.46,119.58501614000002
2016-06-18 08:00:00,748.45532788,759.0,748.45,758.98575548,145.1446238
2016-06-18 09:00:00,757.79883377,758.40015318,757.12234254,757.12234254,88.23895483000001
2016-06-18 10:00:00,757.17714279,757.77969486,752.82390501,756.15693569,218.55443353000004
2016-06-18 11:00:00,757.41741671,757.42,754.15,757.4,155.74324248999997
2016-06-18 12:00:00,757.39581777,760.78363868,754.59081951,755.14684338,210.66433603000002
2016-06-18 13:00:00,755.64876462,759.40358351,753.93759805,754.72975248,199.25761857
2016-06-18 14:00:00,754.73449132,757.38,750.59219751,756.74851753,368.47226731999996
2016-06-18 15:00:00,756.45267542,759.36379713,755.59,756.98958594,359.55103174999994
2016-06-18 16:00:00,756.9943523,778.90855153,756.99254481,775.69340806,1341.4877551600005
2016-06-18 17:00:00,776.30787948,779.41457707,773.9036556,776.77895707,524.75610139
2016-06-18 18:00:00,776.89447011,779.55042293,773.02167743,773.5938137999999,613.1946376900001
2016-06-18 19:00:00,773.68061772,775.99,772.70898524,774.66986961,299.72940412999986
2016-06-18 20:00:00,774.3755888,784.85382622,744.73419569,755.41522663,1419.4612586
2016-06-18 21:00:00,755.07,755.78901123,751.25163256,755.78901123,387.9498397600001
2016-06-18 22:00:00,755.93124213,760.73,752.10248678,758.57489022,304.76662351
2016-06-18 23:00:00,758.70613551,760.66078358,758.35282461,758.99,340.39483547
2016-06-19 00:00:00,759.0,760.0549573,757.01,760.0549573,157.21014181000004
2016-06-19 01:00:00,759.72478422,759.72478422,755.73088114,755.73088114,163.69816438
2016-06-19 02:00:00,755.7,755.97195032,752.88885661,754.65893185,211.98039353000001
2016-06-19 03:00:00,754.57625402,754.57625402,748.25012069,749.51123604,484.9347063099999
2016-06-19 04:00:00,749.4508231000001,753.9,744.92039745,747.72366165,362.0283849799999
2016-06-19 05:00:00,747.89165685,752.13108171,747.50786373,747.57276858,226.55733046999998
2016-06-19 06:00:00,747.91727616,757.68,747.91727616,757.67707114,158.68702353999996
2016-06-19 07:00:00,757.31597773,758.01221213,754.45538966,756.05174038,174.08584745000007
2016-06-19 08:00:00,755.88330516,756.4,755.26,755.50317122,103.47215088999998
2016-06-19 09:00:00,755.5510576,756.68472657,754.8117248,756.68,117.75820124999998
2016-06-19 10:00:00,756.69,756.8,751.33,754.0,118.82372746000001
2016-06-19 11:00:00,753.99,767.34830215,747.1846802,755.42152635,371.4628258700001
2016-06-19 12:00:00,756.36720471,762.59,756.36720471,762.55579506,138.46239251999995
2016-06-19 13:00:00,762.36889707,762.57023432,759.04,761.13702417,134.14948672999995
2016-06-19 14:00:00,761.16,771.0467682,760.74217388,768.55145445,273.3563704199999
2016-06-19 15:00:00,768.42501912,768.92565843,763.65276094,767.81013623,228.45210546999994
2016-06-19 16:00:00,768.67246976,769.99219718,755.68438267,763.0050701,444.0207569800001
2016-06-19 17:00:00,763.00057398,764.94074183,759.95093523,764.94074183,267.36466893000005
2016-06-19 18:00:00,764.92523738,764.97130282,759.41680287,760.90801146,250.47718518
2016-06-19 19:00:00,760.91,764.07987568,759.7860016,761.35221234,224.12150996999998
2016-06-19 20:00:00,761.33750513,766.15579441,761.28257021,766.01,177.87942137000002
2016-06-19 21:00:00,766.00272177,766.97230577,764.83439712,766.97230577,168.01351400999997
2016-06-19 22:00:00,766.90657819,767.99,765.57222105,766.92424818,255.98693519000008
2016-06-19 23:00:00,767.29962762,768.86631503,766.16802524,768.76,229.65554077999994
2016-06-20 00:00:00,768.94,768.94,765.0307788,766.41801299,176.51288787000004
2016-06-20 01:00:00,766.55946379,767.05637018,756.01,760.36,292.40853131
2016-06-20 02:00:00,760.35062076,763.92909401,757.58354613,762.61537768,253.82322774999994
2016-06-20 03:00:00,762.51,764.07526278,761.44338882,762.93728404,153.29955804999994
2016-06-20 04:00:00,762.97,762.97,760.50713914,761.9928782000001,140.75833966999994
2016-06-20 05:00:00,761.99085864,763.75027956,758.41155969,762.7571731,211.15419429999997
2016-06-20 06:00:00,762.96168058,763.78704048,760.62898602,763.15617573,310.37447418000005
2016-06-20 07:00:00,763.29802683,764.00401341,763.15,763.72082966,95.80761343000002
2016-06-20 08:00:00,763.27436092,765.0,763.27436092,763.85,77.75035658
2016-06-20 09:00:00,764.33762683,764.96415796,763.52,764.64,160.190047
2016-06-20 10:00:00,764.8317941,764.86,756.21038808,757.92,212.64657719000007
2016-06-20 11:00:00,757.92,759.79320509,749.43819616,749.43819616,705.1948650899999
2016-06-20 12:00:00,748.17337601,751.09876233,745.72528786,751.09876233,405.89490237999996
2016-06-20 13:00:00,751.57671369,757.59285259,751.57671369,752.90518866,274.56744868
2016-06-20 14:00:00,752.87512997,752.99829429,734.35719938,735.80864836,872.7253478099999
2016-06-20 15:00:00,722.1181071000001,745.96820927,718.14177337,740.94988612,1233.3753551999998
2016-06-20 16:00:00,741.00733347,744.80283355,734.98350455,739.51456143,381.53819866000003
2016-06-20 17:00:00,739.52984976,743.33492871,738.13678761,742.11710752,340.29059584000004
2016-06-20 18:00:00,741.75732089,743.75,740.10772992,740.92748554,408.96824285
2016-06-20 19:00:00,740.93860839,740.94669622,728.6189967,735.02311651,640.9539087799998
2016-06-20 20:00:00,731.63268312,740.99995491,731.59569185,740.99995491,617.4849886200001
2016-06-20 21:00:00,740.71630201,745.88045492,734.52392883,734.52392883,532.5290960099999
2016-06-20 22:00:00,735.36518022,738.49925169,724.06460812,729.28080876,542.00638149
2016-06-20 23:00:00,730.3628747,731.68379795,704.87632503,704.87632503,759.5533505
2016-06-21 00:00:00,704.73452506,716.79424128,672.37759725,675.4174742,2391.16931514
2016-06-21 01:00:00,678.15478744,700.66371037,658.20981426,693.87252931,2882.3173849600003
2016-06-21 02:00:00,692.66549432,694.72464204,679.60254237,683.55745572,1130.3556187199995
2016-06-21 03:00:00,680.7017917999999,711.58240053,670.4791403,710.46,2927.9749873000005
2016-06-21 04:00:00,709.39422416,717.99892857,692.63761814,700.32309278,1577.7326995799997
2016-06-21 05:00:00,699.98037582,704.92080633,690.24753274,696.77458147,897.8838458400002
2016-06-21 06:00:00,697.55242889,710.47036311,694.80671481,705.54959454,296.35251745000005
2016-06-21 07:00:00,705.67549498,712.38822181,705.67549498,708.22087676,205.18152263999997
2016-06-21 08:00:00,708.71962409,712.79294961,708.71962409,712.0,180.61219351
2016-06-21 09:00:00,712.00630405,712.00841608,707.97827342,707.97827342,141.65672991000002
2016-06-21 10:00:00,708.78219743,708.94507691,686.17942949,693.22505592,635.3934009799999
2016-06-21 11:00:00,692.49937278,694.56089904,665.63625861,665.63625861,829.1473176800001
2016-06-21 12:00:00,665.63268334,678.64925787,656.07552314,671.42382322,1052.1730895700002
2016-06-21 13:00:00,670.17950736,670.17950736,637.63463665,639.25936653,1334.0043281500004
2016-06-21 14:00:00,641.30094706,673.5829154,635.35687371,667.62353933,2030.8220372000003
2016-06-21 15:00:00,667.21579017,674.26181762,662.35756092,669.00894849,740.8626489800004
2016-06-21 16:00:00,667.27229805,680.18672745,667.09824092,679.99522295,806.41522887
2016-06-21 17:00:00,679.9981182,680.86763245,664.02452096,664.02452096,759.87033039
2016-06-21 18:00:00,662.57935218,666.87675456,637.66826566,656.54397812,1519.8644454099995
2016-06-21 19:00:00,656.6420861,657.20137457,630.83620495,654.96656607,1187.5599917499997
2016-06-21 20:00:00,654.67737007,667.43905009,648.69828618,654.59691398,1076.6982964000001
2016-06-21 21:00:00,653.9662453999999,663.99,653.90277206,654.76628366,611.5086033
2016-06-21 22:00:00,657.18215695,663.71161274,652.83005115,663.42192213,393.0556674300001
2016-06-21 23:00:00,659.71357303,671.09901497,658.16805754,668.04138439,475.07713119000005
2016-06-22 00:00:00,667.68731586,679.98546565,667.68731586,679.98546565,463.1473758000001
2016-06-22 01:00:00,679.97977271,679.98843434,674.35849067,674.35849067,471.6836295700001
2016-06-22 02:00:00,671.62547805,674.96400607,669.08824849,674.86853465,409.96430189999995
2016-06-22 03:00:00,674.68157953,674.68157953,659.79635516,659.79635516,616.56208601
2016-06-22 04:00:00,659.15392196,672.37786256,655.33021989,662.17,243.87053393
2016-06-22 05:00:00,661.86703426,671.16237839,660.41,670.6241185,280.83994115999985
2016-06-22 06:00:00,671.12262169,671.43350485,667.08621097,667.08621097,241.4188109100001
2016-06-22 07:00:00,668.44,674.96134164,666.76497152,674.20516941,331.51872467000004
2016-06-22 08:00:00,674.7756294,675.51,672.79,675.51,272.28459406999997
2016-06-22 09:00:00,675.51,678.50674874,671.59040505,673.32313904,133.24941976000005
2016-06-22 10:00:00,672.98051191,674.82376418,666.07121012,671.53429531,207.69827331999994
2016-06-22 11:00:00,671.38050751,673.30326487,663.49590821,664.26397145,331.36045397
2016-06-22 12:00:00,665.27475869,669.68610478,665.27475869,667.72147422,213.94264078000003
2016-06-22 13:00:00,667.85636547,667.85636547,662.49362856,665.30521727,440.1653885199999
2016-06-22 14:00:00,664.9336128,670.347473,662.76,666.68707039,235.48616214
2016-06-22 15:00:00,666.44934825,669.9698852000001,648.38261245,654.55220652,899.6296849900001
2016-06-22 16:00:00,652.42649133,656.53447062,620.65192147,635.97544237,2100.81131609
2016-06-22 17:00:00,634.97798743,641.97032336,624.55950014,626.72548785,697.98944364
2016-06-22 18:00:00,624.209127,635.76,609.13854579,635.00055129,1271.1295996799997
2016-06-22 19:00:00,635.0030687999999,635.00868171,623.59963707,627.99955887,618.4241529899999
2016-06-22 20:00:00,628.03061096,628.03061096,611.98944112,611.98944112,744.8778347099997
2016-06-22 21:00:00,611.74692847,632.40295302,611.29250122,623.46150367,874.4461997000003
2016-06-22 22:00:00,623.92869313,623.92869313,599.04239034,605.01,1467.5422107600002
2016-06-22 23:00:00,605.27935852,608.94718162,575.93522276,606.92877239,1897.4884117199997
2016-06-23 00:00:00,604.27390455,604.27390455,589.32185747,593.93031662,867.7968384000003
2016-06-23 01:00:00,592.56864569,592.56864569,548.60894999,558.61423327,2260.73505963
2016-06-23 02:00:00,557.6983211,598.34222485,556.463679,582.97915941,1982.77969304
2016-06-23 03:00:00,584.13605938,607.65245161,584.13605938,593.19352822,1178.0722831999997
2016-06-23 04:00:00,593.03941025,597.1600488,590.61305204,590.61305204,479.09669138
2016-06-23 05:00:00,589.61215684,589.61215684,575.06490093,583.45588021,672.5215331200003
2016-06-23 06:00:00,588.55617291,600.63997514,576.65670806,596.08292128,448.29903021999996
2016-06-23 07:00:00,595.15139523,601.0,591.05234859,595.42901238,340.10916412000006
2016-06-23 08:00:00,594.40990102,599.15392143,593.28101456,593.28101456,262.26158443
2016-06-23 09:00:00,594.56802173,595.27017195,585.04,593.38008054,102.24890350999999
2016-06-23 10:00:00,593.39978441,600.77020524,589.1138027000001,593.14,322.66169016
2016-06-23 11:00:00,593.13,598.51106923,592.59291927,593.24011588,394.95712775999993
2016-06-23 12:00:00,593.22460046,594.7961262,585.06425787,586.51893074,305.51477708
2016-06-23 13:00:00,586.27366544,586.27366544,574.96551778,583.27569082,939.78625174
2016-06-23 14:00:00,583.95626854,587.72,573.00692453,574.94865655,691.0945678499997
2016-06-23 15:00:00,574.99909648,576.42123582,565.28067264,565.28331342,688.2930776900002
2016-06-23 16:00:00,565.28981379,605.88030908,565.28981379,605.88030908,1280.3971267200004
2016-06-23 17:00:00,617.30958016,630.19313421,607.753051,614.33863299,2033.2753723400003
2016-06-23 18:00:00,614.33439176,635.09722534,614.30760932,627.98297498,1429.4725350799997
2016-06-23 19:00:00,629.03226707,634.95852486,612.72277601,612.72277601,1170.5708915299995
2016-06-23 20:00:00,611.36225806,623.65,609.86660713,618.42448984,677.8345133400001
2016-06-23 21:00:00,617.88894986,627.28158217,614.90730842,621.94643606,652.4920803000001
2016-06-23 22:00:00,621.05603748,626.79586201,619.23905314,626.79586201,518.8584880000001
2016-06-23 23:00:00,627.0,632.99414003,627.0,631.06002316,774.8743082299999
2016-06-24 00:00:00,631.1018232999999,634.66706776,631.1018232999999,634.39,381.20270883
2016-06-24 01:00:00,634.39,649.22180053,634.38976221,646.63961794,1342.6493602299995
2016-06-24 02:00:00,646.49480905,690.0277133,644.71116062,690.0277133,1690.4327658099999
2016-06-24 03:00:00,691.30125323,698.39231919,660.55594621,670.0,2698.35605412
2016-06-24 04:00:00,671.90437498,688.86658866,671.90437498,679.64900173,1611.75219392
2016-06-24 05:00:00,682.68566674,693.57536805,682.68566674,693.57038614,1649.3923437600004
2016-06-24 06:00:00,693.94867035,694.0,656.4965911,675.64977714,1272.2734978900003
2016-06-24 07:00:00,673.25975334,689.99994718,668.47983841,687.64851482,826.8964594799999
2016-06-24 08:00:00,687.68288218,687.68288218,660.03793181,668.85476253,768.4093468600003
2016-06-24 09:00:00,668.86470744,674.4,666.14,673.98,160.57947958999998
2016-06-24 10:00:00,673.98,682.69,673.89150052,682.69,317.02284736999997
2016-06-24 11:00:00,682.7440882000001,686.27657235,675.41134696,676.99715484,469.97195663000014
2016-06-24 12:00:00,676.87488389,682.1365296,671.34321792,678.15237933,505.70288118999997
2016-06-24 13:00:00,678.24305784,678.24305784,661.1140997,662.46742544,487.4961112700001
2016-06-24 14:00:00,661.76230796,674.47559914,660.18116064,661.96711639,1043.5304842100004
2016-06-24 15:00:00,663.01320986,663.64065239,641.87601334,647.03164628,855.5198710499999
2016-06-24 16:00:00,649.17735943,658.10891486,649.17735943,655.9182073,441.02564841999987
2016-06-24 17:00:00,656.98175672,657.97720962,649.73035319,656.94224825,338.72494316000007
2016-06-24 18:00:00,657.87744142,668.89394739,657.37074884,667.76335813,562.8033636700002
2016-06-24 19:00:00,667.74984321,669.80917675,663.73117138,665.70997268,448.39517156999995
2016-06-24 20:00:00,665.00003555,665.48137736,655.24006322,659.99596546,421.15407435000003
2016-06-24 21:00:00,661.55553914,667.14243847,657.27925471,665.88940637,383.1107022100001
2016-06-24 22:00:00,666.67784904,669.40827885,661.19819126,668.85351945,242.76324003000005
2016-06-24 23:00:00,668.57557437,669.94236897,666.87776158,669.94236897,159.6798011
2016-06-25 00:00:00,669.97868655,670.87559047,668.18817822,669.70753028,256.70828074
2016-06-25 01:00:00,669.65969962,695.10014747,669.65091468,695.10014747,1103.66590043
2016-06-25 02:00:00,696.97378864,698.77226537,688.81395157,694.19382479,542.9394941000002
2016-06-25 03:00:00,695.33722927,697.67968563,693.17214807,693.37952284,282.74851871
2016-06-25 04:00:00,693.29489978,695.6389015999999,692.57871342,692.57871342,265.8151906599999
2016-06-25 05:00:00,693.36784033,693.66698616,680.00322981,680.3833507999999,566.62375406
2016-06-25 06:00:00,679.6618028,688.38870246,678.50252455,682.11603725,382.8488884899999
2016-06-25 07:00:00,682.13,691.80100933,682.11328509,691.80100933,194.37092938
2016-06-25 08:00:00,691.79864336,693.78248959,685.00942623,685.00942623,95.68545604999998
2016-06-25 09:00:00,685.00969643,688.41208731,684.82449623,687.06,105.23226333
2016-06-25 10:00:00,686.851462,688.44230654,679.39509103,680.73140286,175.00748983000005
2016-06-25 11:00:00,680.720924,684.00175939,680.720924,682.98940291,68.23618058
2016-06-25 12:00:00,683.00617021,686.89,683.00617021,686.8190519999999,167.11597186999992
2016-06-25 13:00:00,686.81561453,690.90416299,686.5,686.92666542,228.73589259000005
2016-06-25 14:00:00,687.30953019,690.39477795,685.34761052,687.45288843,254.18043946
2016-06-25 15:00:00,687.28,688.34899594,685.06332992,685.06332992,253.72638707
2016-06-25 16:00:00,683.43445803,687.13804437,658.45937785,671.84529138,940.9122385500001
2016-06-25 17:00:00,669.81308877,669.81308877,650.72226364,666.80983398,560.5084395499999
2016-06-25 18:00:00,666.07948117,667.88219888,659.0981576,665.81012032,297.3233719400001
2016-06-25 19:00:00,665.54291555,669.76,663.59629375,667.05475211,164.54291339
2016-06-25 20:00:00,663.89323897,668.1176112,662.44514495,665.32143585,206.06235833999992
2016-06-25 21:00:00,666.32797213,670.01,666.32797213,669.97880171,225.17222645000007
2016-06-25 22:00:00,669.97044745,677.5,669.97044745,677.5,142.99947211999998
2016-06-25 23:00:00,677.5,678.96910563,670.15503192,673.8146092000001,210.40117886000002
2016-06-26 00:00:00,673.35521767,674.0,669.88070227,671.89706313,159.74764170999998
2016-06-26 01:00:00,672.69859333,674.48162099,670.28937186,670.28937186,157.65009125000003
2016-06-26 02:00:00,670.43,671.70970816,667.77702118,668.49654106,110.92631312000002
2016-06-26 03:00:00,668.49355034,669.44520692,666.98928673,667.14,126.19970705999997
2016-06-26 04:00:00,667.14313711,669.30207082,660.00080361,662.08198832,292.43824508999995
2016-06-26 05:00:00,661.18015071,663.87595997,659.80104265,659.90064972,188.59168513
2016-06-26 06:00:00,660.20087279,663.9691116,658.37552005,662.26,115.61773107000002
2016-06-26 07:00:00,662.26,662.56584073,658.04,662.56584073,80.91717852999997
2016-06-26 08:00:00,662.41568004,668.47,662.41568004,665.79,49.31596679999999
2016-06-26 09:00:00,665.4556782999999,666.25,662.29556808,662.29556808,41.38728096
2016-06-26 10:00:00,662.71,663.31109889,655.04,663.0182110000001,186.11898558999997
2016-06-26 11:00:00,663.02,663.74692569,658.21558639,663.70847835,57.630658610000005
2016-06-26 12:00:00,663.51,663.99,633.97199394,639.58011686,637.7012106699999
2016-06-26 13:00:00,639.58,643.56603522,625.88596982,637.90427588,596.1210152799999
2016-06-26 14:00:00,637.51177644,639.82574701,631.14065166,632.9195681,253.96745548999996
2016-06-26 15:00:00,633.93820527,638.6991376,628.80187067,635.0263593,377.83178568
2016-06-26 16:00:00,634.17471495,638.07525274,627.29595671,638.07525274,412.71246457000007
2016-06-26 17:00:00,637.5488517000001,644.46,634.55708335,640.83078249,345.90235229
2016-06-26 18:00:00,641.9235585,646.84521372,640.98260766,645.16320621,299.27090851
2016-06-26 19:00:00,645.31921483,645.42474719,633.88027888,635.0,198.95222403
2016-06-26 20:00:00,634.99106231,644.99197956,634.99106231,644.11226259,262.25530656999996
2016-06-26 21:00:00,644.3,644.3,638.22080511,641.21894693,185.47305953999995
2016-06-26 22:00:00,641.25,643.99,639.62947092,643.02,223.15078881
2016-06-26 23:00:00,643.01881111,643.01881111,635.66906993,638.56,318.5059591000001
2016-06-27 00:00:00,638.56,639.33117371,630.00133956,632.97024108,299.19256295000014
2016-06-27 01:00:00,633.66144188,657.19961044,633.66144188,656.99,670.7448083499999
2016-06-27 02:00:00,656.99842171,659.78999546,654.73106607,657.57287629,231.55593844999999
2016-06-27 03:00:00,657.46123017,657.49539072,652.17481296,654.19,197.32554397000004
2016-06-27 04:00:00,654.1818244,654.19,648.29169703,648.43794725,123.70130925000004
2016-06-27 05:00:00,649.26862235,655.15405001,648.46238184,654.0,148.27875443
2016-06-27 06:00:00,653.99886331,658.16731316,652.79136112,658.16731316,144.81461917
2016-06-27 07:00:00,658.19215841,658.19215841,654.90988242,655.12728775,154.79336237999996
2016-06-27 08:00:00,653.48276309,654.95,653.03339015,654.03445489,74.22721396000001
2016-06-27 09:00:00,654.48980857,657.98159577,654.0137376,657.29438986,73.79156719
2016-06-27 10:00:00,657.02808011,657.7228897000001,647.6641621,649.17381198,132.06011077999997
2016-06-27 11:00:00,648.73497653,649.70348226,639.6170576000001,644.91861514,165.70856227000004
2016-06-27 12:00:00,644.94146277,644.9823573,640.01,642.09005331,184.73060075
2016-06-27 13:00:00,642.09473954,644.21956217,640.35641895,640.48128816,230.45972496
2016-06-27 14:00:00,641.10100566,641.10100566,635.91636222,637.85607241,289.13656948
2016-06-27 15:00:00,638.28725581,639.4,633.27722665,639.1709089999999,486.9427349000002
2016-06-27 16:00:00,639.37720039,642.21658805,637.46920429,642.21658805,296.1793667699999
2016-06-27 17:00:00,646.25271804,647.82268791,643.52996984,643.52996984,301.23508242000014
2016-06-27 18:00:00,644.6007638,645.38,642.67,644.11563163,259.99408639
2016-06-27 19:00:00,643.91172488,645.3,643.00888454,645.3,591.73567103
2016-06-27 20:00:00,645.16532121,649.83626368,645.00258827,647.65969005,498.61990326999995
2016-06-27 21:00:00,646.96475295,648.98355026,646.4615660000001,648.10989375,204.82798624999998
2016-06-27 22:00:00,648.00508201,654.26088161,648.00508201,652.15155422,358.62737707
2016-06-27 23:00:00,651.49241408,657.8644113,647.36462436,657.8644113,505.65634600999994
2016-06-28 00:00:00,657.9720477999999,663.25142189,657.9720477999999,658.78131965,397.5059355200001
2016-06-28 01:00:00,658.8,660.24127898,658.33846775,658.87,222.24774943999998
2016-06-28 02:00:00,658.87,660.98,655.0865715,658.13633692,248.80963988999997
2016-06-28 03:00:00,657.33589537,659.97649155,656.46463501,657.60790207,215.88571219000002
2016-06-28 04:00:00,658.25261707,658.25261707,652.10709819,653.32581713,141.610989
2016-06-28 05:00:00,653.31463706,653.97352241,647.63763835,651.56240451,177.45071308999994
2016-06-28 06:00:00,650.3152077999999,655.11,650.3152077999999,654.07289801,126.09157571999998
2016-06-28 07:00:00,654.19691073,654.19691073,648.12836618,651.88771272,76.80067691000002
2016-06-28 08:00:00,651.92764691,654.86457986,651.92764691,653.42374861,45.66304236
2016-06-28 09:00:00,653.17591096,654.28,652.79844577,653.61931797,63.64131846999999
2016-06-28 10:00:00,653.70942574,654.07232852,650.33234236,654.0,148.07673616999995
2016-06-28 11:00:00,654.05,656.0,653.34897065,654.57956125,191.46370783999996
2016-06-28 12:00:00,653.82188414,654.75829401,649.64957472,650.49314977,306.96709057999993
2016-06-28 13:00:00,650.63384807,650.99,648.35105778,648.55209562,228.83256558999997
2016-06-28 14:00:00,648.62849727,649.8652751,640.5167343999999,642.89635307,389.30926391999975
2016-06-28 15:00:00,643.53426365,645.05504618,641.57569859,645.0,257.0944588800001
2016-06-28 16:00:00,644.99149939,650.92942412,644.99149939,650.92363129,407.14655381000006
2016-06-28 17:00:00,650.93189656,650.93189656,648.98227295,649.4069752,287.1860325700001
2016-06-28 18:00:00,648.86935804,649.98921454,648.1583187000001,648.28632888,224.60227918000007
2016-06-28 19:00:00,648.04670396,648.3927992,644.35658981,648.38386356,241.10847199999998
2016-06-28 20:00:00,648.52837656,649.0,644.34489831,648.29650285,272.73681579
2016-06-28 21:00:00,648.64697966,648.99797204,647.26413084,648.67058735,277.50219934
2016-06-28 22:00:00,649.01841112,651.76999714,645.39724387,646.48577347,560.8992794699999
2016-06-28 23:00:00,647.79908883,648.95352424,647.12874536,648.43,188.11396941999993
2016-06-29 00:00:00,646.9218708999999,646.9218708999999,640.17443911,645.22744961,293.9812376599999
2016-06-29 01:00:00,644.832918,646.9615004,636.26777588,639.47871502,279.00426601000004
2016-06-29 02:00:00,640.41799628,640.51,630.1894821000001,639.12106914,560.6580230999999
2016-06-29 03:00:00,639.40466053,639.50950983,634.32098174,638.59030874,267.16494815
2016-06-29 04:00:00,639.66627378,641.64623544,634.00144941,634.39501069,246.46316671999995
2016-06-29 05:00:00,635.21074533,639.4785607000001,634.01,636.42,150.06164028999999
2016-06-29 06:00:00,636.92054059,639.97,635.73844608,637.58225112,106.70062808999998
2016-06-29 07:00:00,637.86058365,639.86615999,636.66166733,639.19507558,53.01827991000001
2016-06-29 08:00:00,639.491276,639.98,638.51077228,639.49,75.06058023000001
2016-06-29 09:00:00,639.49,639.95992123,635.77,636.52947903,126.43103559999996
2016-06-29 10:00:00,636.71683154,637.371698,632.6872656,634.1738934,196.72952421
2016-06-29 11:00:00,634.26123337,638.36403274,633.0,637.58,158.31529456999993
