timedate,open,high,low,close,volume
2015-11-01,284.51689297,336.77675899,282.06833205,329.47097516,91153.2942941498
2015-11-08,329.45,499.09126606,326.10050973,373.83,174447.45332913875
2015-11-15,373.84,386.81579357,296.2624784,322.93,85367.22085899985
2015-11-22,322.92172817,340.717039,312.00109252,323.71581937,46278.102751750164
2015-11-29,323.72,373.58711765,316.52416473,372.24784036,51905.54049430002
2015-12-06,372.25,400.59114204,348.08353277,387.48312312,62326.52835690019
2015-12-13,387.02229488,469.31971736,383.41689433,433.84357468,87992.8312887098
2015-12-20,432.95680201,465.59789307,429.41880895,442.20768328,242199.2419793499
2015-12-27,442.42457292,459.98772616,410.37864967,424.70438499,52630.38293152007
2016-01-03,424.84415383,437.43920334,418.00665171,431.91000407,37471.53611040012
2016-01-10,431.79722069,464.39617193,428.28846161,449.99,48579.234114960054
2016-01-17,449.99,452.62,351.8004999,378.44061266,86129.41443711951
2016-01-24,376.9155696,424.94608142,370.01526107,403.05,67741.36414841992
2016-01-31,403.05,403.05,364.78431028,367.82768695,53068.862811249965
2016-02-07,368.01451867,390.55709107,365.70693937,377.49,50441.424184309864
2016-02-14,377.36201575,406.92,368.15370073,406.83984003,57618.28183463002
2016-02-21,406.62207176,448.57424704,394.48904242,438.56975088,51426.74671602003
2016-02-28,438.56975088,440.84211772,410.86525678,433.71790697,46318.81839371981
2016-03-06,433.73,442.0,381.26052364,403.18490588,67771.87207295968
2016-03-13,403.24635899,421.3,397.07051837,412.52033499,51005.75357537984
2016-03-20,412.53286869,419.71398733,402.51292372,411.23426695,46196.2411228301
2016-03-27,411.19837116,426.5,407.12747599,425.27444214,37320.86144002003
2016-04-03,425.05117800000005,425.05117800000005,408.66429782,420.10725732,38033.38473788992
2016-04-10,420.08,424.61714792,415.55033877,423.27430552,35394.5398598902
2016-04-17,423.28980878,434.91855714,420.36452307,431.02257051,36221.12839100999
2016-04-24,431.25962127,464.95808836,428.49420216,464.44886454,44927.241652389865
2016-05-01,464.39542515,472.24669098,435.50743884,456.98631321,50719.02302810998
2016-05-08,456.99370346,463.98583854,440.43693412,462.67461636,37508.175392609985
2016-05-15,462.45654948,465.0,448.57785872,461.48650568,37842.365813530014
2016-05-22,461.47054944,461.5,435.75672195,442.32227336,41377.069726460024
2016-05-29,442.59187622,549.41220209,441.01543177,523.82729331,57015.35728722008
2016-06-05,525.43315079,594.6348372,520.12231724,575.17,49506.10889327996
2016-06-12,575.43130341,686.27880321,561.78137343,677.28863631,56520.76099454002
2016-06-19,677.89187049,784.85382622,657.59565984,768.76,82065.33789023997
2016-06-26,768.94,768.94,548.60894999,638.56,105035.23517657007
2016-07-03,638.56,705.17593909,630.00133956,663.65627704,45460.89305037001
2016-07-10,664.00473068,683.62064392,612.25228615,652.44,56906.85757920998
2016-07-17,652.43,680.99,648.08031656,680.0,58797.88290720998
2016-07-24,680.06499777,684.93642301,648.28183265,660.80249519,31824.865631589906
2016-07-31,660.92,664.12979307,621.568056,626.94029102,33738.23781800011
2016-08-07,626.97135958,628.06,484.42418704,595.13862042,66168.42472951021
2016-08-14,595.01347104,600.91033023,565.20402683,574.99046745,34341.78549739007
2016-08-21,574.62906515,583.99,561.67868449,581.5037452,27979.93698452005
2016-08-28,581.22065771,586.66682546,568.99816375,575.40317069,26903.319463520027
2016-09-04,575.41,616.94278083,568.21385971,611.91559523,32728.806600019987
2016-09-11,611.9065128,631.19755246,597.35086316,607.96014419,28934.041027920008
2016-09-18,607.85652388,611.97583249,603.76000618,611.3803843999999,26065.307315399878
2016-09-25,611.4,612.46,593.71008416,601.65606291,25881.265749819944
2016-10-02,601.66876621,617.19,600.40185118,612.39145541,28114.90493522003
2016-10-09,612.42466003,620.0,608.38344147,617.42536868,28352.458002649837
2016-10-16,617.43,645.59077298,615.49261529,642.10566568,28597.683614359757
2016-10-23,642.08242764,657.96688334,625.60742435,650.95388307,29045.58252944989
2016-10-30,651.5670999,725.32956883,645.89100631,697.96096979,36240.4985635099
2016-11-06,697.34557044,745.92676591,673.91794134,717.02360304,38394.498082980004
2016-11-13,717.10866459,746.90051603,685.96913557,703.98704985,35913.244719690156
2016-11-20,703.92563969,753.81,691.77140119,731.91150323,32239.681031810018
2016-11-27,731.39910298,748.57572464,726.03254011,729.24,23108.558334069996
2016-12-04,729.24,779.51763735,728.3357808999999,767.83666529,28044.872710259922
2016-12-11,767.77403131,776.96761932,748.73605221,771.02213833,29269.94461129994
2016-12-18,771.05643103,791.95624017,770.95431213,790.70378785,33282.22682056012
2016-12-25,790.71,918.17044966,789.04706423,896.13124765,53322.07226584003
2017-01-01,895.932774,1000.0,890.07340018,992.97140248,45149.79243054997
2017-01-08,992.95456632,1174.1573191,818.96872733,922.80193179,84259.08134044983
2017-01-15,922.87558538,923.60176445,743.2763755,833.22783333,70793.17457892002
2017-01-22,833.545,945.66530184,826.03,930.34423384,42990.67521492022
2017-01-29,929.72625,931.11136089,882.1158249,916.53438176,30838.053178129892
2017-02-05,916.89796484,1040.704255,915.04208624,1016.2573773,40329.825672960054
2017-02-12,1016.3244821000001,1078.7737933,943.77932972,1010.0,49993.398500989846
2017-02-19,1009.99,1073.8,988.75390728,1059.8875707,37260.80107469998
2017-02-26,1059.8681026000002,1219.3227906,1051.4650198,1184.8340901,49994.774245100045
2017-03-05,1184.9098134,1297.768788,1176.0229129000002,1278.8235514,58451.020531869835
2017-03-12,1278.5661655,1348.0849082999998,994.0287202999999,1235.5713894,80576.2095122097
2017-03-19,1235.3512941,1277.0942909000003,929.0578277999999,1019.4347257999999,97909.05805551966
2017-03-26,1019.2975482,1119.991297,890.79423073,973.47859659,89265.23604942973
2017-04-02,973.95589107,1118.5701803,962.06752524,1113.0023920999997,62284.17081017993
2017-04-09,1114.2419613,1220.7049275,1113.0901118,1210.9738687000001,58926.02683327006
2017-04-16,1210.9757502999998,1233.6027374000003,0.06,1177.9763412999998,39958.19348631053
2017-04-23,1177.4846140999998,1258.55,1171.3006181,1251.7964644,44735.72305383973
2017-04-30,1251.1785169000002,1391.1900621,1246.7097189,1384.6493888,68412.59940849006
2017-05-07,1384.6417627,1665.0,1379.4307588,1610.4604155,110521.04971714958
2017-05-14,1609.3719002999999,1888.9978198,1608.5022809,1799.9695105,100826.13387428991
2017-05-21,1799.988832,2101.652479,1691.3859072999999,2056.9978447,96774.83157551002
2017-05-28,2056.0819161,2803.9407639,1914.3677348,2228.2093764,191533.56578997948
2017-06-04,2237.4564411999995,2598.9466260000004,2115.6453563,2519.969759,121112.95120785022
2017-06-11,2521.4353725,2998.9794426,2519.8532593000004,2998.9794426,121619.27700076977
2017-06-18,2998.9799606999995,2999.98,2050.531818,2513.6518595,182359.15725654032
2017-06-25,2517.1856533000005,2781.3737863,2430.4449304,2505.160149,99653.84262936986
2017-07-02,2505.5798155,2604.9590544,2263.8851453,2515.7537243,97867.0672302599
2017-07-09,2515.6756594,2635.7012747,2472.0126823,2508.6080643000005,64347.88787005013
2017-07-16,2508.8694686,2523.0,1762.3869321,1911.1992876,106519.41169901009
2017-07-23,1912.7388540999998,2953.4660234000003,1912.7388540999998,2754.4310944000003,147290.9853066597
2017-07-30,2751.5440818,2824.999225,2404.6758806,2723.99,86241.9810385899
2017-08-06,2724.3873542,3334.9757557,2650.0025468000003,3222.0316664,75080.81495104008
2017-08-13,3223.4399421999997,4199.4809918,3190.00524,4060.4657166,107574.35105442976
2017-08-20,4064.1473460999996,4469.0,3809.0991696,4050.2820648,129686.30593427947
2017-08-27,4052.6908699,4451.609945800001,3599.9934103,4342.318528899999,80364.30459354036
2017-09-03,4339.116556,4979.9996673,4200.4635141,4626.05,94809.03440538989
2017-09-10,4626.05,4691.3033699,4142.0339546,4250.2628481,102719.06567779994
2017-09-17,4254.160447300001,4374.9993733,2975.0837145,3719.2177185,161493.50826346027
2017-09-24,3719.9228865,4125.1184027,3510.1009677,3669.5580678,77775.67450670029
2017-10-01,3669.560254,4396.99,3669.560254,4394.809389600001,55901.330363470006
2017-10-08,4394.7227992,4611.9989932,4150.0100005,4603.499212899999,48219.08113645024
2017-10-15,4603.5,5862.071307,4561.0103728,5693.6960223999995,100436.6979659499
2017-10-22,5693.7,6189.0585022,5104.5295472,6005.0467092,83968.54709727042
2017-10-29,6002.8478127,6282.0639734999995,5377.1725422,6140.009945399999,85548.50450266968
2017-11-05,6139.7912252999995,7629.8058001,6028.675883,7397.7483941,128842.50463778939
2017-11-12,7386.2586602,7889.3492377,5513.025774399999,5896.6833835,199259.94453533003
2017-11-19,5878.888002000001,8097.2338381,5850.0037363,8032.9440761999995,162956.30778132007
2017-11-26,8031.8302727,9595.397721899999,7807.251180300001,9400.411803,127799.77188486914
2017-12-03,9405.1124021,11890.994974,8775.373538200001,11274.668706,231487.8740534206
2017-12-10,11285.134444,19359.615547,10981.315722,15282.635209,313819.0687101204
2017-12-17,15301.850562,19891.987528,15255.157105000002,19378.887787,198072.41135275015
2017-12-24,19379.632202,19384.994327,10420.971151,14245.446456,290623.90981323965
2017-12-31,14244.792050999999,16484.618464,12500.451815999999,13898.272041999999,157336.36840570936
2018-01-07,13870.628534,17177.995495,12958.290436,16174.219513999999,123872.28635804975
2018-01-14,16174.220218999999,16274.990730000001,12849.750079000001,13656.222405,124382.82127918945
2018-01-21,13656.224492,14252.998227000002,9048.3947674,11497.214948,215059.19550059002
2018-01-28,11530.796569,11845.929134,9987.2883105,11543.356012,117911.12994861933
2018-02-04,11536.002349,11569.999799,7540.0582276000005,8186.4831226999995,194361.58277752035
2018-02-11,8192.3737813,9070.1576078,5883.3949116,8064.8251097,299690.3130404316
2018-02-18,8084.5740022,11299.090717000001,8084.5740022,10379.825086,152755.80589611974
2018-02-25,10380.174824,11769.631062,9325.0025681,9596.3172898,153185.6765476803
2018-03-04,9602.2898509,11491.723199,9404.1420211,11472.850793000001,104795.38368542981
2018-03-11,11471.567436,11643.493584,8378.5220193,9531.1043198,163483.74514292998
2018-03-18,9536.136984100001,9887.2039153,7320.454078399999,8192.2674112,153203.21827619948
2018-03-25,8239.327337,9162.294832200001,8123.8840197,8451.6674756,111195.81612571958
2018-04-01,8452.9989538,8496.3850733,6450.281408,6816.002732100001,130212.01929498023
2018-04-08,6816.008778,7512.9924507,6520.2134553999995,7021.9898855,88248.76555579001
2018-04-15,7020.006158600001,8391.0150615,6622.5693252,8355.2459248,100521.80192868966
2018-04-22,8355.6596617,9007.0916329,7830.2181272,8795.001756200001,81911.06728170998
2018-04-29,8795.0010937,9757.4014752,8611.3589254,9389.01,102743.65793793031
2018-05-06,9398.2421715,9947.1119294,8838.4945039,9595.0059988,70667.01912053023
2018-05-13,9602.8136519,9619.5418212,8226.1674684,8686.0923085,69647.92662477004
2018-05-20,8686.0940345,8876.4867698,7929.9956389,8515.1120302,59107.71473961977
2018-05-27,8516.8573607,8566.015699,7230.011639300001,7344.7987704,55688.082115679856
2018-06-03,7347.485267899999,7765.6218007,7059.410382100001,7705.625519499999,47850.085493610146
2018-06-10,7705.7795331,7745.6205458,6664.583867,6765.8488618,47462.99027716998
2018-06-17,6765.8156465,6904.2278222,6142.6898034999995,6447.150909,68737.20894445985
2018-06-24,6447.9401398,6824.354182100001,5779.2287599,6149.992929999999,62075.62715509995
2018-07-01,6148.1598727,6504.4504992,5799.6581956,6349.4747955,52202.32900018007
2018-07-08,6349.496079300001,6829.5107605,6272.533636,6701.9617376999995,41414.112930469986
2018-07-15,6701.968279199999,6798.834394399999,6083.194555,6347.9190218,40282.438122809755
2018-07-22,6348.7257196,7664.625105600001,6332.1044062,7399.69675,70535.20315836003
2018-07-29,7396.514556199999,8482.1834728,7378.354874,8216.331127,77801.61365862016
2018-08-05,8216.3372476,8262.8693869,6891.6224227,7030.3220764,67028.81759453018
2018-08-12,7029.8245504,7155.0867368,6013.2439988999995,6316.1942073,82240.99713443182
2018-08-19,6316.0090811,6612.7693156000005,5904.5528726,6489.5246168,76031.36173409002
2018-08-26,6489.5048156,6854.6597871,6243.3246218,6709.9856438,55365.18718982998
2018-09-02,6708.892556700001,7322.9970287,6656.765450100001,7294.997888500001,54207.420323750004
2018-09-09,7298.9653505,7402.1334826,6124.582365,6235.017812100001,70202.13797576983
2018-09-16,6238.2640013,6578.996921399999,6193.366929600001,6497.7122683,45341.64670761009
2018-09-23,6498.6744484,6815.740348,6127.4667936999995,6696.8234117,52431.15039272003
2018-09-30,6696.9849205,6781.149054100001,6339.2390249,6604.549326899999,44851.26032565003
2018-10-07,6605.036464100001,6638.9462525,6399.004033300001,6569.929003499999,35402.16765630008
2018-10-14,6572.0979258,6655.974939600001,6052.8947427,6184.281671,48903.75950468006
2018-10-21,6179.6047412,6778.0427207,6151.9110783999995,6416.6760189,52436.36660396041
2018-10-28,6413.4846968,6461.046261300001,6364.534283,6403.625687899999,24600.990039239976
2018-11-04,6403.6287298,6462.0253733,6204.5462337,6420.489097199999,30693.568351860074
2018-11-11,6424.3712035,6534.904765300001,6281.1035532,6358.8531365,29167.466482429903
2018-11-18,6362.795505,6383.589030300001,5209.5054258,5559.995449100001,79710.63681370983
2018-11-25,5559.9993471,5559.9993471,3464.4799148,3935.4655375,221949.19494554048
2018-12-02,3938.0946568000004,4395.059760800001,3516.9335656999997,4096.379568599999,153121.2237988397
2018-12-09,4114.2453064,4115.5540702,3214.5236403999997,3531.8173956,135250.68395626958
2018-12-16,3531.1768259000005,3584.8303929,3130.0073095,3194.3453515,77733.6789898103
2018-12-23,3194.9980803000003,4166.931093599999,3185.8200902,3944.9807678,136303.4319205097
2018-12-30,3946.1516138,4233.0108911,3569.1842486999994,3828.6360401999996,88048.18787652005
2019-01-06,3831.9656154,4076.0902778000004,3645.0968876,4040.3702263000005,65464.37143755988
2019-01-13,4041.2152615,4065.7702920999996,3972.1468025,4005.7456136,8876.737620830001
