,timedate,open,high,low,close,volume,12h_GAIN,12h_TREND,12h_TRENDPoint1,12h_TRENDPoint3,12h_TRENDPoint5,12h_TRENDPoint7,12h_TREND1,12h_TREND1Point3,12h_TREND1Point6,12h_TREND2,12h_TREND2Point5,12h_TREND3,12h_CDLMARUBOZU,12h_CDLRICKSHAWMAN,12h_CDLCLOSINGMARUBOZU,12h_CMO1,12h_CMO2,12h_RSI1,12h_RSI2,12h_STOCH1,12h_STOCH2,12h_STOCH3,12h_STOCH4,12h_CDLHIKKAKE,12h_CDLMATHOLD,12h_CDLBREAKAWAY,12h_CDLDOJI,12h_CDLDOJISTAR,12h_CDLSHOOTINGSTAR,12h_WILLR1,12h_WILLR2,12h_TRIX1,12h_TRIX2,12h_STOCHF1,12h_STOCHF2,12h_STOCHF3,12h_STOCHF4,12h_CDLHIKKAKEMOD,12h_CDLLADDERBOTTOM,12h_CDLRISEFALL3METHODS,12h_CDLDRAGONFLYDOJI,12h_CDLGRAVESTONEDOJI,12h_CDLHANGINGMAN,12h_AROONOSC1,12h_AROONOSC2,12h_PPO1,12h_MFI1,12h_MFI2,12h_CDLTASUKIGAP,12h_CDLCONCEALBABYSWALL,12h_CDLXSIDEGAP3METHODS,12h_CDLHAMMER,12h_CDLINVERTEDHAMMER,12h_CDLLONGLINE,12h_CDLLONGLEGGEDDOJI,12h_PPO2,12h_PPO3,12h_PPO4,12h_CDLADVANCEBLOCK,12h_CDL2CROWS,12h_CDL3LINESTRIKE,12h_CDLSTALLEDPATTERN,12h_CDLTAKURI,12h_CDLSPINNINGTOP,12h_CDLSHORTLINE,12h_HT_DCPERIOD,12h_HT_DCPHASE,12h_HT_PHASOR1,12h_HT_PHASOR2,12h_CDL3BLACKCROWS,12h_CDLUNIQUE3RIVER,12h_CDL3WHITESOLDIERS,12h_CDLENGULFING,12h_CDLKICKING,12h_CDLKICKINGBYLENGTH,12h_HT_SINE1,12h_HT_SINE2,12h_HT_TRENDMODE,12h_ULTOSC1,12h_ULTOSC2,12h_CDLIDENTICAL3CROWS,12h_CDLTRISTAR,12h_CDL3OUTSIDE,12h_CDLMATCHINGLOW,12h_CDLGAPSIDESIDEWHITE,12h_CDLDARKCLOUDCOVER,12h_CCI1,12h_CCI2,12h_STOCHRSI1,12h_STOCHRSI2,12h_STOCHRSI3,12h_STOCHRSI4,12h_ADX1,12h_ADX2,12h_DX1,12h_DX2,12h_CDLMORNINGSTAR,12h_CDL3INSIDE,12h_CDLINNECK,12h_CDLONNECK,12h_CDLBELTHOLD,12h_CDLCOUNTERATTACK,12h_CDLHARAMICROSS,12h_CDL3STARSINSOUTH,12h_CDLEVENINGDOJISTAR,12h_CDLMORNINGDOJISTAR,12h_CDLUPSIDEGAP2CROWS,12h_CDLSEPARATINGLINES,12h_CDLTHRUSTING,12h_CDLHARAMI,12h_CDLHOMINGPIGEON,12h_CDLPIERCING,12h_CDLABANDONEDBABY,12h_CDLEVENINGSTAR,12h_CDLHIGHWAVE,12h_CDLSTICKSANDWICH
1205,2016-10-12 00:00:00,642.21481993,643.51438754,638.11226816,641.29575676,1583.1171013699993,-0.0082,0,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.6201,0.2809,0.81,0.6404,0.7702,0.8824,0.8234,0.8719,0.0,0.0,0.0,0.0,0.0,0.0,-0.1222,-0.0828,0.0079,0.0,0.8824,0.8573,0.8719,0.8819,0.0,0.0,0.0,0.0,0.0,0.0,0.9286,0.9524,0.009,0.7063,0.5993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0154,0.1817,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.2195,0.4563,-0.0,-0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.2713,-0.4888,1,0.7282,0.6887,0.0,0.0,0.0,0.0,0.0,0.0,0.1939,0.2801,0.9493,0.8478,0.8642,0.9255,0.2638,0.1004,0.6583,0.2272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,2016-10-12 12:00:00,641.20781978,641.58452998,632.10754055,635.92106684,2857.4544814500005,0.0006,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.4131,0.2219,0.7065,0.611,0.8494,0.8159,0.8371,0.8482,0.5,0.0,0.0,0.0,0.0,0.0,-0.2751,-0.1912,0.0085,0.0001,0.8159,0.6787,0.8482,0.7249,0.0,0.0,0.0,0.0,0.0,0.0,0.7143,0.9524,0.0098,0.6058,0.5971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0141,0.1821,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2257,0.4477,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.3226,-0.4412,1,0.6931,0.6831,0.0,0.0,0.0,0.0,0.0,0.0,0.1141,0.2206,0.7484,0.3976,0.8255,0.6896,0.2753,0.1019,0.4243,0.1647,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,2016-10-13 00:00:00,635.87941948,639.79510007,633.89811293,636.26550039,1628.2677602699987,-0.0018,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.4182,0.2243,0.7091,0.6121,0.81,0.7317,0.8435,0.8235,0.0,0.0,0.0,1.0,0.0,0.0,-0.2653,-0.1844,0.0092,0.0002,0.7317,0.6592,0.8235,0.7347,0.0,0.0,0.0,0.0,0.0,0.0,0.7143,0.9048,0.0107,0.6073,0.5984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0129,0.1826,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2378,0.4548,0.0002,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.28,-0.4808,1,0.6765,0.6663,0.0,0.0,0.0,0.0,0.0,0.0,0.0922,0.2047,0.5274,0.3369,0.8174,0.6914,0.2859,0.1034,0.4243,0.1647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1208,2016-10-13 12:00:00,636.85589509,638.8082628,632.58085961,635.68292833,2251.682896679998,-0.0013,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.396,0.2179,0.698,0.6089,0.694,0.5344,0.8456,0.8134,0.5,0.0,0.0,0.0,0.0,0.0,-0.2853,-0.1964,0.0099,0.0003,0.5344,0.2652,0.8134,0.7181,0.0,0.0,0.0,0.0,0.0,0.0,0.7143,0.9048,0.0118,0.608,0.5998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0119,0.1832,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.2401,0.4691,0.001,0.002,0.0,0.0,0.0,-1.0,0.0,0.0,0.1927,-0.5576,1,0.6746,0.6583,0.0,0.0,0.0,0.0,0.0,0.0,0.0711,0.1804,0.2448,0.0,0.8116,0.6582,0.2923,0.1046,0.3749,0.1512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,2016-10-14 00:00:00,635.87827735,638.1,625.46752579,635.05995624,2569.092766870001,0.0044,1,UP,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.3712,0.211,0.6856,0.6055,0.5838,0.4853,0.844,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,-0.3382,-0.2241,0.0105,0.0004,0.4853,0.5315,0.8044,0.6968,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,0.881,0.0122,0.5286,0.5746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0109,0.1838,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.2364,0.4901,0.0018,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.062,-0.6619,1,0.6754,0.6663,0.0,0.0,-1.0,0.0,0.0,0.0,0.0429,0.1455,0.1123,0.0,0.8046,0.6294,0.2817,0.104,0.1443,0.0818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
1210,2016-10-14 12:00:00,635.20792549,639.98394516,633.25765702,638.03,2122.6488694699965,0.0031,1,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.4237,0.2322,0.7118,0.6161,0.515,0.5254,0.8415,0.8033,0.0,0.0,0.0,0.0,0.0,0.0,-0.2512,-0.1641,0.0112,0.0005,0.5254,0.7795,0.8033,0.7572,0.0,0.0,0.0,0.0,0.0,0.0,0.5714,0.8571,0.0128,0.5133,0.5742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0096,0.1843,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2289,0.5166,0.0018,-0.0009,0.0,0.0,0.0,0.0,0.0,0.0,-0.1039,-0.7768,1,0.643,0.6706,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.164,0.0703,0.2108,0.7891,0.7182,0.2747,0.1039,0.1833,0.0966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,2016-10-15 00:00:00,638.03202431,639.99,638.03,639.99,974.6426455900014,-0.0031,0,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.4559,0.2459,0.728,0.623,0.5937,0.7703,0.8359,0.796,1.0,0.0,0.0,0.0,0.0,0.0,-0.1861,-0.1215,0.0118,0.0006,0.7703,1.0,0.796,0.8139,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.7619,0.0137,0.5084,0.5732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0085,0.1848,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2309,0.5314,0.001,-0.0018,0.0,0.0,0.0,0.0,0.0,0.0,-0.1958,-0.8319,1,0.6262,0.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0732,0.1652,0.4036,1.0,0.7549,0.727,0.2681,0.1037,0.1835,0.0966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,2016-10-15 12:00:00,639.99,639.99,636.10987339,638.02752933,1219.658798350002,0.0076,1,UP,UP,UP,UP,UP,UP,UP,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.3731,0.2235,0.6865,0.6118,0.7257,0.8814,0.8243,0.7782,0.0,0.0,0.0,0.0,0.0,0.0,-0.2513,-0.1641,0.0125,0.0007,0.8814,0.8649,0.7782,0.7487,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.7619,0.0145,0.5133,0.5744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0072,0.1852,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.2338,0.5518,0.0002,-0.0016,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,-0.8962,1,0.6177,0.6686,0.0,0.0,0.0,0.0,0.0,0.0,0.0564,0.1443,0.4109,0.0218,0.7065,0.6129,0.2578,0.1031,0.1229,0.0781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,2016-10-16 00:00:00,638.13212777,642.99,637.97227277,642.96,1506.896020440003,-0.0011,0,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,1.0,0.0,1.0,0.4568,0.2579,0.7284,0.6289,0.8687,0.9544,0.8128,0.7765,0.0,0.0,0.0,0.0,0.0,0.0,-0.0874,-0.0571,0.0131,0.0009,0.9544,0.9983,0.7765,0.9126,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.7619,0.0156,0.5547,0.5773,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0059,0.1857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375,0.571,-0.0002,-0.0007,0.0,0.0,0.0,0.0,0.0,0.0,-0.4317,-0.9431,1,0.6811,0.6781,0.0,0.0,0.0,0.0,0.0,0.0,0.0791,0.1534,0.6739,1.0,0.6893,0.7879,0.2531,0.1031,0.1924,0.1024,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,2016-10-16 12:00:00,642.83470178,643.89756533,640.56566794,642.10566568,1534.2416257400007,-0.0035,0,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.4214,0.2481,0.7107,0.624,0.9114,0.8982,0.8023,0.7768,0.0,0.0,0.0,0.0,0.0,0.0,-0.1158,-0.0771,0.0138,0.001,0.8982,0.8316,0.7768,0.8842,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.7619,0.0167,0.6069,0.5963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0047,0.1861,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.243,0.5899,-0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5354,-0.9758,1,0.6929,0.6736,0.0,0.0,0.0,0.0,0.0,0.0,0.0852,0.1457,0.536,0.5862,0.6954,0.738,0.2502,0.1032,0.2128,0.1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,2016-10-17 00:00:00,642.08242764,643.46117906,638.65400933,639.84532631,1630.5789545400007,-0.0008,0,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.3293,0.2223,0.6647,0.6111,0.8742,0.7698,0.7954,0.7862,0.0,0.0,0.0,0.0,0.0,0.0,-0.1909,-0.1304,0.0143,0.0011,0.7698,0.4797,0.7862,0.8091,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.7381,0.0178,0.5507,0.5782,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.0036,0.1866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2498,0.5938,-0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,-0.5561,-0.9809,1,0.6746,0.6621,0.0,0.0,0.0,0.0,0.0,0.0,0.0678,0.1248,0.5287,0.0,0.6848,0.6065,0.2429,0.1029,0.1472,0.0906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,2016-10-17 12:00:00,639.98869971,640.72059787,636.32269586,639.47385024,2363.56952629,0.0006,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.3143,0.218,0.6571,0.609,0.7497,0.5811,0.792,0.793,0.0,0.0,0.0,1.0,0.0,0.0,-0.2236,-0.1389,0.0149,0.0012,0.5811,0.432,0.793,0.7968,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.6667,0.0186,0.5497,0.5466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0024,0.187,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.2556,0.613,0.0003,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,-0.652,-0.9972,1,0.657,0.6547,0.0,0.0,0.0,0.0,0.0,0.0,0.0243,0.1056,0.1954,0.0,0.6756,0.5849,0.2306,0.1021,0.0712,0.0677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,2016-10-18 00:00:00,639.44797496,640.0,637.7109675,639.83261795,1608.1177980400007,-0.0071,0,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.3223,0.2207,0.6611,0.6104,0.6031,0.4583,0.7906,0.801,0.0,0.0,0.0,1.0,0.0,0.0,-0.2861,-0.1307,0.0153,0.0014,0.4583,0.4634,0.801,0.7896,0.0,0.0,0.0,1.0,0.0,0.0,0.0714,0.6667,0.0176,0.5315,0.5655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0012,0.1874,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2593,0.6181,0.0003,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,-0.6759,-0.9991,1,0.6538,0.6578,0.0,0.0,0.0,0.0,0.0,0.0,0.0204,0.1003,0.0187,0.056,0.6717,0.5986,0.2192,0.1013,0.0712,0.0677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,2016-10-18 12:00:00,639.73644223,639.97,632.15373705,635.20304881,2544.477700680003,-0.0028,0,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.1381,0.1679,0.569,0.584,0.4748,0.385,0.7876,0.7773,0.5,0.0,0.0,0.0,0.0,0.0,-0.4718,-0.2454,0.0157,0.0015,0.385,0.2597,0.7773,0.4838,0.0,0.0,0.0,0.0,0.0,0.0,-0.3571,0.6667,0.0153,0.4162,0.5663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.1879,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2612,0.6394,0.0004,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,-0.7679,-0.9959,1,0.5878,0.6426,0.0,0.0,0.0,0.0,0.0,0.0,-0.0767,0.0761,0.0187,0.0,0.6176,0.2847,0.2103,0.0992,0.0947,0.0144,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,2016-10-19 00:00:00,635.08033025,636.99,633.07045771,633.27850192,1481.4332540500006,-0.0058,0,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0713,0.1468,0.5356,0.5734,0.3725,0.2742,0.7806,0.7403,0.0,0.0,0.0,0.0,0.0,0.0,-0.5762,-0.2909,0.016,0.0016,0.2742,0.0995,0.7403,0.4238,0.0,0.0,0.0,0.0,0.0,0.0,0.3571,0.619,0.0131,0.3575,0.5662,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0014,0.1883,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2627,0.6621,0.0004,-0.0004,0.0,0.0,0.0,0.0,0.0,0.0,-0.8513,-0.973,1,0.5459,0.6262,0.0,0.0,0.0,0.0,0.0,0.0,-0.1014,0.0647,0.0187,0.0,0.5267,0.0,0.2021,0.0972,0.0947,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,2016-10-19 12:00:00,633.46104402,635.7152110000002,625.60742435,629.78316683,3128.210187359996,-0.0013,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0391,0.1094,0.4805,0.5547,0.2903,0.2118,0.7672,0.6759,0.5,0.0,0.0,0.0,0.0,0.0,-0.7658,-0.3789,0.0162,0.0017,0.2118,0.2763,0.6759,0.2342,0.0,0.0,0.0,0.0,0.0,0.0,0.3571,0.619,0.0114,0.3543,0.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.1887,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2643,0.6883,0.0001,-0.0007,0.0,0.0,0.0,0.0,0.0,0.0,-0.9257,-0.922,0,0.4901,0.6168,0.0,0.0,0.0,0.0,0.0,0.0,-0.177,0.0392,0.0,0.0,0.4501,0.0,0.207,0.0961,0.2706,0.0523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,2016-10-20 00:00:00,629.68727958,629.99,627.5285478,628.8873559,1699.3489510899994,-0.0013,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0656,0.1,0.4672,0.55,0.2291,0.2012,0.7489,0.6133,0.0,0.0,0.0,0.0,0.0,0.0,-0.8144,-0.4052,0.0162,0.0019,0.2012,0.2279,0.6133,0.1856,0.0,0.0,0.0,0.0,0.0,0.0,0.3571,0.5952,0.0097,0.2924,0.5146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.1891,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2675,0.7198,-0.0001,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,-0.982,-0.8278,0,0.4961,0.6164,0.0,0.0,0.0,0.0,0.0,0.0,-0.1644,0.0278,0.0,0.0,0.3516,0.0,0.2115,0.0951,0.2706,0.0523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,2016-10-20 12:00:00,628.88702352,629.64971878,626.09370705,628.06589034,2517.14039189,0.001,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0905,0.0913,0.4548,0.5457,0.2127,0.2251,0.7213,0.5276,0.5,0.0,0.0,0.0,0.0,0.0,-0.859,-0.4321,0.0161,0.002,0.2251,0.1712,0.5276,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.3571,0.5714,0.0079,0.2899,0.4853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.1894,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2739,0.7529,-0.0002,-0.0006,0.0,0.0,0.0,0.0,0.0,0.0,-0.9998,-0.6941,0,0.5196,0.6194,0.0,0.0,0.0,0.0,0.0,0.0,-0.1428,0.0203,0.0,0.0,0.2593,0.0,0.2179,0.0943,0.3009,0.0647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,2016-10-21 00:00:00,628.19586533,629.96,627.5337362,628.80658321,1662.0885592299987,0.0031,1,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.063,0.0979,0.4685,0.549,0.2177,0.2267,0.6849,0.4494,0.0,0.0,0.0,0.0,0.0,0.0,-0.8251,-0.4138,0.016,0.0021,0.2267,0.2811,0.4494,0.1812,0.0,0.0,0.0,0.0,0.0,0.0,0.3571,0.5238,0.0065,0.3634,0.4856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062,0.1897,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2801,0.802,-0.0005,-0.0008,0.0,0.0,0.0,0.0,0.0,0.0,-0.9471,-0.4427,0,0.4894,0.6151,0.0,0.0,0.0,0.0,0.0,0.0,-0.1135,0.0227,0.04,0.12,0.1885,0.0395,0.2229,0.0936,0.2885,0.0616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,2016-10-21 12:00:00,628.72241942,633.39902279,628.64,630.6591538,2574.3385887499994,0.007,1,UP,UP,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0044,0.1144,0.5022,0.5572,0.2564,0.3173,0.6409,0.3902,1.0,0.0,0.0,0.0,0.0,0.0,-0.7238,-0.4013,0.0158,0.0022,0.3173,0.4998,0.3902,0.2762,0.0,0.0,0.0,0.0,0.0,0.0,-0.4286,0.5238,0.005,0.3737,0.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853,0.8312,-0.0007,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,-0.8728,-0.272,0,0.4604,0.5852,0.0,0.0,0.0,0.0,0.0,0.0,-0.0675,0.0333,0.2356,0.5867,0.1326,0.1382,0.2182,0.092,0.1563,0.0279,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,2016-10-22 00:00:00,630.52833737,634.93875178,629.34181818,634.93875178,1412.1403979100028,0.0282,1,UP,UP,UP,UP,UP,UP,UP,UP,UP,UP,0.0,0.0,1.0,0.1401,0.151,0.5701,0.5755,0.3792,0.5936,0.5926,0.3584,0.0,0.0,0.0,0.0,0.0,0.0,-0.4898,-0.2863,0.0156,0.0023,0.5936,1.0,0.3584,0.5102,0.0,0.0,0.0,0.0,0.0,0.0,-0.4286,0.3571,0.0035,0.3836,0.4811,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0087,0.1901,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2915,-0.124,-0.0008,-0.0002,0.0,0.0,0.0,0.0,0.0,0.0,-0.7026,0.0064,0,0.5301,0.583,0.0,0.0,0.0,0.0,0.0,0.0,-0.0295,0.0446,0.5689,1.0,0.1026,0.358,0.2099,0.0901,0.1017,0.0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,2016-10-22 12:00:00,634.90631839,657.96688334,634.32401683,652.83392694,3275.675078880004,-0.0052,0,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.4672,0.2787,0.7336,0.6393,0.5635,0.7796,0.5441,0.3641,0.0,0.0,0.0,0.0,0.0,0.0,-0.1586,-0.1035,0.0155,0.0024,0.7796,0.839,0.3641,0.8414,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,0.881,0.0033,0.471,0.4909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.1901,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2965,-0.0709,-0.0008,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307,0.3337,0,0.6436,0.612,0.0,0.0,0.0,0.0,0.0,0.0,0.1635,0.1352,0.8622,1.0,0.192,1.0,0.2216,0.092,0.3737,0.1697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
