,timedate,open,high,low,close,Volume_(BTC),WeightedPrice,SMA5,SMA24,STOCHFFastK,STOCHFFastD,STOCHRSIFastK,STOCHRSIFastD,RSI,MACD,CCI,WILLR,TREND
1692,2018-03-12 12:00:00,9831.9867156,9831.9867156,9761.3704746,9789.9935909,369.17650646,9794.450260366668,-3.638698344117038,-26.27642708362517,75.15792858485989,81.93090201601606,69.43442892502925,89.81147630834296,65.39289113352683,138.42679795647018,102.01442020072191,-19.227451584042733,EITHER
1693,2018-03-12 13:00:00,9789.9974412,9792.8870456,9709.9591481,9767.7144724,539.4425266400001,9756.853555366668,4.961077801857362,-19.931843844190237,67.81631339914557,76.73769710588105,0.0,56.47814297500963,63.66812705581043,134.91374317386544,63.84663293950626,-23.634089201372525,DOWN
1694,2018-03-12 14:00:00,9776.5704181,9776.5704181,9219.2543376,9219.2543376,2507.1517788,9405.026364433334,29.137727811584302,16.914844058053156,0.0,47.6580806613351,0.0,23.1448096416763,37.269250607334875,90.01681681111404,-123.13753431968074,-100.0,EITHER
1695,2018-03-12 15:00:00,9251.5937755,9330.0012869,9137.5922498,9168.8555759,1538.7806208199993,9212.1497042,36.044915570583704,37.53450813595504,4.446108172281479,24.087473857142296,0.0,-1.1842378929335004e-13,35.78197637208392,50.23663244859017,-186.67981407624515,-95.82939706799438,EITHER
1696,2018-03-12 16:00:00,9171.2081657,9243.1805667,9035.086505,9187.4875172,1610.4697977500007,9155.251529633333,28.791696903288834,43.39715502487996,19.124227873557025,7.856778681946113,3.4350919795483725,1.1450306598493392,36.79913853012515,20.026889118395047,-166.27107985735495,-82.1150219021643,EITHER
1697,2018-03-12 17:00:00,9191.673336,9287.6357853,9082.2462605,9189.1531664,1197.4861318500004,9186.345070733334,12.910120169565632,38.335926627146165,20.330766889927965,14.633700978588768,3.9971047517859795,2.477398910444666,36.89661502615335,-3.6137171530281194,-117.00950143623929,-81.9195501068616,EITHER
1698,2018-03-12 18:00:00,9177.5248974,9233.0501348,9146.4364865,9200.0117088,552.9461795300001,9193.166110033333,-0.023240504530960507,35.96875644029108,22.24258691068306,20.565860558055963,100.0,35.810732243778,37.58126473493558,-21.170681769821385,-90.38187453496825,-80.64524890508494,DOWN
1699,2018-03-12 19:00:00,9200.0045012,9200.9521683,8874.954214700001,8931.0013997,2031.7003495400006,9002.302594233333,14.558826977686016,53.02254664632522,12.316788399281466,18.296714066630773,0.0,34.665701583928545,29.060102009537168,-54.44291789095769,-112.48620111764976,-94.46310678414841,EITHER
1700,2018-03-12 20:00:00,8931.0069765,9038.3599928,8800.2720252,9018.479149,1626.6915842900007,8952.370389000002,16.787742483834975,55.7788845844649,44.77294818868506,26.444107832883144,61.97803295718746,53.992677652395706,34.34135105182017,-73.21411199521754,-102.1899180199696,-79.92448967709235,EITHER
1701,2018-03-12 21:00:00,9018.974092,9117.396405299998,8948.882818200002,9104.3526877,595.1543322099999,9056.877303733334,3.4903417363404388,42.92199641099479,62.392957251808575,39.82756461325832,100.0,53.992677652395706,39.189489952756475,-80.58423732320807,-68.68553105541922,-72.02394508159804,EITHER
1702,2018-03-12 22:00:00,9117.3108609,9160.5217131,9022.6640169,9027.8019589,869.68810459,9070.329229633333,-1.54586347565687,39.42939920369417,52.57427042931927,53.24672528993759,74.08019052542122,78.68607449420277,36.563971896933076,-90.98276732286467,-58.465248134457156,-78.1322532801162,EITHER
1703,2018-03-12 23:00:00,9055.0788445,9207.096680399998,9055.0788445,9111.4067676,700.2706110799999,9124.527430833332,-9.50578170018516,31.896786111970666,76.47883146291694,63.81535304801488,100.0,91.36006350847363,41.253187428248154,-91.78394151308567,-38.38934218925233,-69.84294734822751,UP
1704,2018-03-13 00:00:00,9116.6012615,9257.5145371,9061.6057162,9244.9646269,665.03332715,9188.0282934,-9.518013217758506,23.668127389057425,97.25530547283319,75.43613578835641,99.99999999999999,91.36006350847363,47.957429731070114,-81.41524206961913,-1.955005158863256,-55.199891945942966,DOWN
1705,2018-03-13 01:00:00,9231.6115873,9239.8737488,9085.9953256,9089.9923235,561.22744958,9138.620465966667,-2.5139905671506075,26.947178068037633,45.720999060929564,73.15171199889318,46.87004314886192,82.29001438295387,41.904090499940494,-83.78568315923258,-1.4438995730491004,-70.32461587492585,EITHER
1706,2018-03-13 02:00:00,9089.8096188,9170.0099879,9073.4820784,9120.9558891,302.37244337,9121.482651799999,-0.26958351195922553,26.79711818661748,41.85295059865898,61.60975171080719,60.52302746292794,69.13102353726318,43.45963751086495,-82.31323173964847,4.874584924724249,-39.4626864918005,EITHER
1707,2018-03-13 03:00:00,9120.958963,9137.341265,8979.016212999999,9040.3897002,706.4073294600003,9052.2490594,7.596610651186058,32.4584507877991,22.037291390652307,36.53708035008023,0.0,35.797690203929854,40.389903037255245,-86.1034021934538,-53.460952761264316,-50.73132336496863,UP
1708,2018-03-13 04:00:00,9036.1203263,9438.3848893,9036.1203263,9380.0821605,1275.2456263299996,9284.862458700001,-11.94356523254075,6.839572533516717,87.30807479743709,50.39943892891608,99.99999999999999,53.50767582097587,55.00751275163145,-62.909188251420346,156.08738568308988,-9.136742429135966,EITHER
1709,2018-03-13 05:00:00,9381.3297686,9410.6450282,9328.3583394,9389.645477700002,395.76264254000006,9376.216281766669,-18.68743905723445,-3.7613749941570753,89.38991400271979,66.24509339693634,100.0,66.66666666666656,55.34383006109398,-43.37290365714216,185.59637775154366,-7.638055012217986,EITHER
1710,2018-03-13 06:00:00,9389.9943966,9472.077483600002,9348.01,9348.01,674.8801303000002,9389.365827866668,-14.428676310435618,-6.331656805475856,74.83730907336835,83.84509929117502,87.3113393239079,95.77044644130251,53.446377003288646,-30.705457035046493,148.87028385108155,-18.467769508078366,EITHER
1711,2018-03-13 07:00:00,9348.0095948,9390.3446468,9109.4162579,9211.516432200002,820.6088652600006,9237.092445633334,3.9720284103227965,8.30057618334526,47.154427464374756,70.46055018015424,48.27476513946727,78.5287014877916,47.60887618714072,-30.545948738646985,44.04922447153427,-38.78519415733274,EITHER
1712,2018-03-13 08:00:00,9213.0752972,9214.0549127,9069.7131067,9178.009793,359.82892191999986,9153.925937466665,15.860622939102013,15.657793388139757,32.54665379936824,51.51279677903705,0.0,45.195368154458265,46.255921459435015,-32.520163959741694,-20.565154747002957,-56.20617144006576,EITHER
1713,2018-03-13 09:00:00,9169.7762422,9345.9190456,9169.7762422,9266.6830112,409.0052705200001,9260.792766333334,1.9377752422087862,1.7347468810294733,48.953117077000414,42.88473278024774,44.84017995816253,31.038315032543142,50.33095603085223,-27.108590292966255,44.4153878613017,-41.65698760927989,DOWN
1714,2018-03-13 10:00:00,9269.7936939,9302.3067157,8916.0909801,8916.0909801,851.4952845600002,9044.829558633333,15.16022910235539,21.030168900854665,0.0,27.166590292122823,0.0,14.94672665272072,37.92727805086839,-48.45211720845691,-109.16909529616099,-100.0,UP
1715,2018-03-13 11:00:00,8905.1250854,9084.4904074,8905.1250854,9068.633428,508.70735576000015,9019.416306933335,11.915884851731057,20.385051716594297,33.697805201469876,27.550307426156706,52.408224101081686,32.416134686414615,44.42782540339484,-53.20622518133314,-112.28338422401019,-71.16012858943436,EITHER
1716,2018-03-13 12:00:00,9055.1921608,9055.1921608,8867.103682500001,8928.9345705,794.1675594100003,8950.410137933335,13.366911920359316,24.077041554752185,12.913304953225877,15.53703671823186,18.482499525748064,23.63024120894313,40.21978777469422,-66.5684928626033,-124.47023613013154,-89.77957592749077,UP
1717,2018-03-13 13:00:00,8956.2757567,9242.4460537,8956.2757567,9127.898277200002,1624.3584270900005,9108.873362533333,-5.211558521698114,3.9032749656579364,54.466630521530455,33.692580225408676,80.30926756982419,50.39999706555119,47.888580988312974,-61.4584952967889,-32.30045644579245,-56.891588656267785,EITHER
1718,2018-03-13 14:00:00,9126.9923897,9180.6365468,9047.7805179,9079.373414299998,702.34595949,9102.596826333333,-8.688948914487453,3.954804410413696,48.77487416372115,38.71826987949243,84.13321755680185,60.97499488412458,46.308042722720735,-60.3075209714425,-34.55047188902071,-64.91257449264161,EITHER
1719,2018-03-13 15:00:00,9087.9927747,9108.8897649,8985.691544399999,9080.3174603,601.3229266499998,9058.299589866665,-0.14001936688110173,8.40171378032246,56.80514489167284,53.34888319230809,79.88008197845267,81.44085570169277,46.345626080490895,-58.59957114929239,-59.5421962241086,-64.75652707401194,UP
1720,2018-03-13 16:00:00,9069.8376492,9291.437246,8978.5493306,9244.8500761,1476.6377726100004,9171.612217566666,-8.72580954531679,-3.7398274909887235,89.02109710206788,64.86703871915391,100.0,88.00443317841804,52.64758902632863,-44.398671552980886,9.468812300745807,-37.5598756651682,EITHER
1721,2018-03-13 17:00:00,9230.3563365,9246.4556351,9117.6188158,9119.186913,708.40791026,9161.0871213,-3.3692001490866916,-2.907936008336152,48.60676464955647,64.81100221443234,25.973415633589756,68.61783253734734,47.95463943344069,-42.077113492432545,16.812350118552793,-58.33154592122086,EITHER
1722,2018-03-13 18:00:00,9095.6133122,9166.1736116,9077.1798332,9158.9243057,441.34471670000005,9134.0925835,0.2668245235593277,-0.14015945930778098,57.64843134622396,65.0920976992827,50.46505056432214,58.8128220659705,49.507297970385075,-36.817544052159064,16.469891995716814,-44.22825368988416,EITHER
1723,2018-03-13 19:00:00,9158.9902367,9186.2884894,9013.6692075,9064.1082972,849.6210613000002,9088.021998033333,4.9767914654954035,5.50828196114402,27.344925255620776,44.533373750467,0.0,25.47948873263717,45.939874999584376,-39.27183008108841,-18.133537580360844,-58.85582838768359,EITHER
1724,2018-03-13 20:00:00,9066.0943768,9184.2917653,9044.8599722,9044.8599722,576.32157064,9091.337236566667,3.8403675461529323,5.2651502228344675,21.19309769929178,35.39548476704544,0.0,16.821683521440587,45.21827061355588,-42.12046652722711,-9.253658332470348,-62.87581740294427,EITHER
1725,2018-03-13 21:00:00,9049.8105076,9126.8664622,9049.0796076,9097.6084585,293.29578722,9091.184842766668,0.632382765832356,5.251239102100812,36.058481529788985,28.19883482823378,57.28783305633262,19.095944352110745,47.675361445476625,-39.92434186126957,9.02438439209284,-47.03511730947191,EITHER
1726,2018-03-13 22:00:00,9112.0341279,9218.7701544,9112.0341279,9158.5167262,1073.9154221299998,9163.107002833332,-6.403592404887867,-2.021265176481796,70.6225499634689,42.62470973084982,100.0,52.42927768544408,50.473553074093914,-33.22552545286271,100.39264305158156,-31.3245359861807,EITHER
1727,2018-03-13 23:00:00,9158.8014281,9187.1345971,9135.4161034,9145.415714,327.90618739,9155.988804833332,-5.920277777412437,-1.0877353281189541,64.23495770803846,56.971996400432054,88.09743936849621,81.79509080827614,49.84803989287159,-28.56928434413021,77.36944088257997,-34.41196845132411,UP
1728,2018-03-14 00:00:00,9176.8135202,9339.9946226,9169.0530324,9326.5836,1168.9983933,9278.543751666666,-13.539302595121276,-14.110438628803106,95.45596473276748,76.77115746809154,100.0,96.0324797894986,57.7473852947471,-11.21440618448105,221.04194393521612,-3.4950125708685915,EITHER
1729,2018-03-14 01:00:00,9307.0082517,9319.9980141,9258.4830267,9267.7100638,486.08095208,9282.063701533332,-9.011336550561365,-13.674759964384155,75.15268890469599,78.28120378183392,69.67862389170938,85.92535442006839,54.69340906169307,-1.9138617834669276,165.60049956452465,-19.998755108975196,EITHER
1730,2018-03-14 02:00:00,9267.3520078,9291.9976078,9215.346227200003,9219.9948302,340.25141182999994,9242.446221733335,-2.0384605598897396,-8.89355008857071,47.359391126992264,72.65601492148518,30.41055215683579,66.69639201618158,52.25027444635755,1.8262230601958436,97.22200361090034,-33.19998767614337,EITHER
1731,2018-03-14 03:00:00,9226.3171169,9289.4918535,9226.3171169,9248.3918408,334.0072677099999,9254.733603733335,-1.4190580325447881,-9.27999362865922,55.22365585682708,59.24524529617171,47.44705350064568,49.17874318306347,53.59604653190026,6.812268683597722,88.99500646089864,-25.3434707347077,DOWN
1732,2018-03-14 04:00:00,9225.823132,9225.823132,9085.0019974,9092.5870965,888.6992264699996,9134.470741966667,10.462808436447435,2.532274002980487,2.9746346954346676,35.185893893084604,0.0,25.952535219160342,45.85981361664878,-0.8957109939838119,-42.27267856939406,-75.81619900006365,EITHER
1733,2018-03-14 05:00:00,9095.8790912,9175.9995629,9086.6941908,9175.9948561,329.62831611,9146.229536600002,5.945721439739905,0.2764092698742653,38.721021733812165,32.30643742869124,47.64805551687775,31.698369672507663,50.068850078439866,-0.7257103295269189,-27.671138259309107,-50.25651049880458,EITHER
1734,2018-03-14 06:00:00,9175.996705,9175.996705,9111.4904462,9159.8098309,258.98245769,9149.098994033333,3.2961678232675458,-0.895132275419138,36.13981637361299,25.94515760095321,43.92809690298674,30.52538413995468,49.258193508301204,-1.779641392216945,-26.277639421082778,-55.21629127317075,EITHER
1735,2018-03-14 07:00:00,9159.3992659,9162.51,9055.8247815,9070.2988956,335.5451748700001,9096.2112257,5.815155344262601,4.249724820139422,6.194331951059541,27.01839001949483,0.0,30.52538413995468,44.87468385080444,-9.188221209115,-85.56314452827048,-91.38057040556801,EITHER
1736,2018-03-14 08:00:00,9072.8211614,9114.5355263,9072.8211614,9111.3183961,222.03914299999997,9099.558361266665,2.4603649756280106,3.5802148897637114,32.64361944500161,24.992589256557977,45.20411472010465,29.71073720769698,47.22266071109769,-11.813297507080279,-83.25605261143616,-78.60585212488974,DOWN
1737,2018-03-14 09:00:00,9110.3967205,9110.3967205,8882.2311825,8898.8025096,1020.81553497,8963.810137533334,13.148908949646318,16.794620241749815,5.6409498794378665,14.826300425166272,0.0,15.068038240034733,38.06034870872047,-29.40490485894952,-198.8684388286081,-96.3799365243366,DOWN
1738,2018-03-14 10:00:00,8895.592809200001,8925.374166700001,8698.9171436,8764.865036,1521.1873888899993,8796.385448766667,22.73447999409809,34.491478953810436,13.823248308201274,17.369272544213516,0.0,15.068038240034733,33.580702979112544,-52.62815534198489,-233.47251439129695,-89.71296067007844,EITHER
1739,2018-03-14 11:00:00,8764.8601746,8764.864690299999,8631.880164299999,8691.770928,1230.43146091,8696.171927533333,23.7149966355941,43.84312874463944,11.286731289994998,10.250309825877977,0.0,-1.4921397450962104e-13,31.381745501897356,-75.4565502430305,-192.52843843467133,-91.54221990555266,EITHER
1740,2018-03-14 12:00:00,8675.297179000001,8730.0648427,8616.2997316,8683.0465049,1150.22598884,8676.470359733334,17.382899068014435,44.933472403244394,13.39662344817864,12.835534348791569,0.0,-1.4921397450962104e-13,31.116431759264717,-92.943146745778,-140.80323512554065,-90.51485914348534,EITHER
1741,2018-03-14 13:00:00,8686.7785491,8695.730886399999,8595.027606399999,8664.9982077,920.52864333,8651.918900166667,10.156826252852444,45.609738055843984,13.576793677710445,12.753382805294626,0.0,-1.4921397450962104e-13,30.53385604087215,-106.74467124119838,-115.70395592755928,-89.96074419853772,EITHER
1742,2018-03-14 14:00:00,8664.995066399999,8779.8122881,8664.995066399999,8749.591028,1089.2176226,8731.466127500002,-2.36621871670721,35.37276905915447,46.78826425788597,24.58722712792495,100.0,33.33333333333318,36.60286851102131,-109.92799224174269,-72.98290031904139,-77.74350195198097,EITHER
1743,2018-03-14 15:00:00,8742.6266689,8742.994603899999,8669.509418000001,8738.2346095,599.05613373,8716.912877133333,-1.307746202073103,35.46173079668183,77.4993910655959,45.9548163337307,92.38066947683518,64.12688982561157,36.14045039142856,-111.89175312842053,-64.81891479608682,-77.29739712979344,DOWN
1744,2018-03-14 16:00:00,8738.0063729,8738.0063729,8385.6653007,8439.2326508,2045.3582244199995,8520.968108133335,15.488408201348767,53.62819841619643,13.590703928338636,45.9594530839401,0.0,64.12688982561157,26.518064821016463,-134.1234808226236,-112.23539212503691,-93.22219057656841,DOWN
1745,2018-03-14 17:00:00,8438.3693263,8438.3693263,8265.623729199999,8332.4041771,2822.2377087299988,8345.4657442,27.88927183539985,69.73310371526122,12.987540610172923,34.69254520136908,0.0,30.793556492278242,24.024893009514813,-157.6681471369102,-150.97964831090567,-92.66449579730588,EITHER
1746,2018-03-14 18:00:00,8335.114996600001,8335.114996600001,8228.1730038,8264.8582949,2049.2591983,8276.0487651,26.904061354652015,73.62417029130461,6.650231798946368,11.07615877915257,0.0,-1.5158245029548803e-13,22.561760118880162,-179.04423686542395,-156.70084252587571,-96.07365530325784,EITHER
1747,2018-03-14 19:00:00,8263.9512918,8355.0370384,8263.9512918,8303.4563848,1243.4246607999996,8307.481571666667,12.851748344421171,66.79508295356653,14.623197819473063,11.420323409530711,20.858971612874043,6.95299053762453,25.39413526823112,-190.63075870004468,-119.22979175323658,-91.50647967519414,EITHER
1748,2018-03-14 20:00:00,8272.886760899999,8353.2089434,8228.6071669,8319.2662935,1188.2027217999996,8300.360801266668,3.778606586380119,64.41758065448555,17.867267076065627,13.046898898161615,100.0,40.286323870957865,26.59385507381384,-196.13669464022678,-97.14750361381563,-89.67458163097916,DOWN
1749,2018-03-14 21:00:00,8319.018202,8319.018202,7941.157451800002,8035.964178899999,3252.17936889,8098.713277566666,18.47934549471396,82.57215601697843,19.067671542506066,17.18604547934818,0.0,40.286323870957865,20.23343840907263,-218.9296354547041,-134.6656324915811,-90.36729150554712,EITHER
1750,2018-03-14 22:00:00,8105.538101100001,8296.7607949,8105.538101100001,8184.068533,1832.64092798,8195.455809666666,3.1705717039453,67.32331993759824,58.691244764087415,31.875394460886298,100.0,66.66666666666652,29.807603474538208,-223.04160771883835,-85.59982839377207,-71.03563102650428,EITHER
1751,2018-03-14 23:00:00,8185.626632800001,8291.9026682,8167.2157477,8207.024380699999,1008.4588909700003,8222.047598866666,-1.4728026257562525,60.11485751648374,64.23774873365508,47.332221680082775,100.0,66.66666666666652,31.203837829185527,-221.80229143314864,-66.27727052841827,-68.29840866679353,DOWN
1752,2018-03-15 00:00:00,8198.2162052,8261.0261673,8055.9121985,8087.509856999999,1336.8111160900007,8134.816074266666,3.912267330270655,64.56583854506708,35.51798942207682,52.81566097327303,71.12751665096852,90.37583888365602,28.036411083291185,-226.93334491865062,-85.7745578737619,-82.54914908191799,EITHER
1753,2018-03-15 01:00:00,8090.6891138,8177.996944399999,8081.386232600001,8121.701106,769.3341346800001,8127.028094333334,0.02774821575186792,60.30161481737758,47.780473125202604,49.17873709364477,91.2706434794356,87.46605337680121,30.246192552073943,-225.6097546914425,-82.63805081336038,-78.47223358342193,DOWN
1754,2018-03-15 02:00:00,8133.7797876,8133.7797876,7753.6190062,7788.090481199999,2994.641253979999,7891.829758333333,23.00773727221954,81.15803224183105,6.3466806858124905,29.881714411030572,0.0,54.132720043467884,22.7954681730771,-246.43851668821299,-164.50805001690853,-96.51583533289732,EITHER
1755,2018-03-15 03:00:00,7806.1986941,7979.561537899999,7806.1986941,7895.0017867,1729.3927216199993,7893.587339566667,15.745673341017442,74.87942015626756,26.265478683616426,26.797544164877106,72.80372533164113,54.69145627035876,28.917074522379338,-251.72482864645917,-146.30285251468405,-85.63748527432213,EITHER
1756,2018-03-15 04:00:00,7899.260074,7948.542630500001,7841.155668100001,7919.884472600002,1052.92623528,7903.194257066668,7.440345161957775,68.41865946582907,32.76766256896284,21.79327397946385,100.0,57.601241777213566,30.31986805497032,-250.90437679799925,-119.24279606512461,-75.71881874027886,DOWN
1757,2018-03-15 05:00:00,7911.015531800002,7911.015531800002,7736.9280137,7791.0103803,1355.4158863700004,7812.9846419333335,11.407241967954707,72.74461888082523,12.261658628770121,23.764933293783063,59.57683618300493,77.46018717154854,27.27826756446684,-256.6944887683003,-128.16998479744277,-91.25035156601224,EITHER
1758,2018-03-15 06:00:00,7785.2717034,7849.045974099998,7684.8448779,7844.087515,1392.88951885,7792.659455666665,7.002824680291626,69.10010675262376,35.471208333166516,26.833509843633095,100.0,86.5256120610015,30.41460907009224,-254.1230092009555,-106.76723915338813,-76.2392569645702,EITHER
1759,2018-03-15 07:00:00,7885.928772600001,7949.2701792,7873.3471558,7876.064602399999,965.81138737,7899.560645799999,-4.367447974782596,50.68690928160641,64.88256364604547,37.538476869327305,100.0,86.5256120610015,32.332651813236374,-246.63215853959628,-52.26593256344867,-71.3898854874928,UP
1760,2018-03-15 08:00:00,7858.3566516,8242.4432749,7815.7150127,8196.409934199999,1586.6585937799996,8084.856073933333,-20.107862765126097,23.947996417525772,91.7443556244654,64.03270920122573,100.0,99.99999999999984,47.997674594959946,-214.1090760328816,38.405503241182075,-19.333558057491995,EITHER
1761,2018-03-15 09:00:00,8183.5546561,8281.5002566,8149.213693100001,8203.6454749,860.0757966599997,8211.453141533335,-28.714929309921846,5.185765174029769,86.95146570711711,81.1927949925426,100.0,99.99999999999984,48.29262264956947,-185.62160170940297,88.59620335670975,-15.217012241895821,EITHER
1762,2018-03-15 10:00:00,8203.8250644,8257.8799442,8069.348241,8115.5871838,856.8828130699999,8147.605123,-12.48219174782225,9.675147476456745,72.19281368727567,83.629545006286,81.08347390730235,93.69449130243396,44.91072354595163,-167.6633911731633,63.42363621864021,-29.044266825546735,UP
1763,2018-03-15 11:00:00,8109.9915689,8264.5171388,8109.9915689,8249.2707449,769.8275920699997,8207.9264842,-9.809175394021212,0.10239642730109293,93.08060697025455,84.07496212154905,100.0,93.69449130243396,50.63588246734496,-141.74804872159166,92.55033840557111,-5.401696331007936,EITHER
1764,2018-03-15 12:00:00,8241.8773359,8241.8773359,8132.555605399999,8204.3420731,571.70321117,8192.925004800001,0.11302101670107083,-0.5011698469964501,83.43481582757806,82.90274549503603,67.5372601861427,82.8735780311482,48.77733902276321,-123.14716960794794,80.59680719311483,-12.93178378247639,EITHER
1765,2018-03-15 13:00:00,8243.4388808,8396.890515199999,8197.626123600001,8376.9900699,1256.34062548,8323.835569566667,-11.40569081258648,-17.979469019816474,93.92431241170212,90.14657840317818,100.0,89.17908672871408,55.60776609834496,-94.4020526313816,118.95333100359731,-2.794827221392483,EITHER
1766,2018-03-15 14:00:00,8377.3820003,8377.3820003,8283.593579699998,8297.927406199999,1114.4870335700002,8319.634328733331,-8.584355477028545,-19.812814887595387,69.78615684289569,82.38176169405857,67.5326037189092,78.35662130168382,52.13471490250251,-76.70168685662338,98.8179484802436,-13.898422210022636,DOWN
1767,2018-03-15 15:00:00,8278.6429778,8278.6429778,7961.7221355,8102.2430302,1896.3347670800006,8114.2027145,16.00163418257289,2.127404624255264,32.29115470128458,65.33387465196074,0.0,55.84420123963625,44.611613168266146,-76.42915065834404,12.908885446562712,-41.38042136137095,EITHER
1768,2018-03-15 16:00:00,8106.2806963,8118.6073567,7984.371455600001,8087.8437001,807.3404207499997,8063.607504133334,18.293662473229592,6.560787684873323,28.982244685826473,43.68651874333553,0.0,22.510867906302916,44.1007662657376,-76.33966038635026,-16.298486641696677,-43.40266956369134,EITHER
1769,2018-03-15 17:00:00,8074.558288699999,8223.2276699,8073.007086,8170.134703899998,1131.8924677,8155.456486599999,6.283796866478017,-5.59268272266553,47.892397086313125,36.38859882447468,32.36960178045041,10.789867260149984,47.825536288429696,-69.25355647385823,17.349265132170288,-31.84568508274755,EITHER
1770,2018-03-15 18:00:00,8167.6642794,8205.1693455,8090.8694896,8146.046196100001,903.11920082,8147.361677066667,1.6514638043078629,-5.208159389891057,44.3449262749221,40.406522682353845,33.959892146114385,22.10983130885478,46.82908655785719,-64.66378930907103,-6.990162260885319,-43.16154380577983,EITHER
1771,2018-03-15 19:00:00,8146.0476207,8311.526754800001,8146.0476207,8226.1210178,1005.92255439,8227.898464433334,-9.994593677864838,-15.548400935077852,75.5847315078607,55.94068495636526,100.0,55.443164642188115,50.56426364055638,-54.38175247606432,46.54646431106331,-29.383464489713106,EITHER
1772,2018-03-15 20:00:00,8218.5752455,8279.5893503,8209.551751100002,8263.433799600001,716.3610407400002,8250.858300333335,-8.820751064218927,-18.674772676083165,85.29965575443755,68.4097711790734,100.0,77.9866307153713,52.268736971914564,-42.95286296266386,59.91966147020881,-30.667833837559943,EITHER
1773,2018-03-15 21:00:00,8250.9650088,8301.366441099999,8171.592622600001,8300.0064773,686.0209479900002,8257.655180333333,-4.440589008271424,-18.13099825398219,95.17009328498551,85.3514935157612,99.99999999999999,99.99999999999984,53.96587357542416,-30.82650984407701,59.383507368624464,-22.263574841258087,EITHER
1774,2018-03-15 22:00:00,8300.0049032,8352.9702225,8270.6497337,8320.3129304,1012.27950173,8314.644295533333,-7.691042963704465,-24.440458550734235,87.54017520719394,89.33664141553896,100.00000000000001,99.99999999999984,54.93639620946419,-19.507653681679585,98.37287937367529,-17.597230950647493,EITHER
1775,2018-03-15 23:00:00,8323.983871600001,8323.983871600001,8239.860442399999,8259.993213400001,713.8586058500001,8274.612509133334,-0.07723271464117232,-19.23101884681439,55.06676975294096,79.25901274837344,19.6463584601243,73.21545282004128,51.42322847739585,-14.910644402254547,50.88139004201374,-31.45846715571882,DOWN
1776,2018-03-16 00:00:00,8274.9700816,8328.3884125,8055.606056999999,8066.014231100001,1157.4074354800002,8150.0029002,11.156244140426976,-3.9929085253599763,3.5001440346724557,48.70236299826908,0.0,39.88211948670796,42.0004921247124,-25.473135632706544,-58.898526531008606,-76.03408233109703,EITHER
1777,2018-03-16 01:00:00,8074.564840000001,8096.0467636,7918.747501000002,7986.4640178,1406.7720980300005,8000.419427466667,22.737118893811303,13.7495580538386,15.59488102466756,24.720598270760288,0.0,6.548786153374617,38.818279352828874,-39.2565905803167,-149.29358999352584,-85.23518904414033,EITHER
1778,2018-03-16 02:00:00,7998.8593021,8104.4317632,7976.993355699998,8095.989505399999,726.3982917000002,8059.1382081,10.633338943214442,8.079739946976549,40.818224294602686,19.971083117980864,38.78269001216536,12.927563337388301,45.06931864913632,-41.41528607885266,-89.6385784616354,-59.18177570539732,EITHER
1779,2018-03-16 03:00:00,8096.941688500001,8133.0612022,8023.5967479,8038.1580163,494.43198381,8064.938655466666,3.0144845163681806,8.094031514835853,29.150046283889928,28.52105053438669,29.71852781945845,22.833739277207787,42.564284665041896,-46.856653941049444,-78.17735717355419,-72.50016883328878,UP
1780,2018-03-16 04:00:00,8038.1586033,8244.9987855,8038.157205399999,8193.415661,622.3470864,8158.857217299999,-10.258648585134539,-2.05239356796587,67.05095909347381,45.673076557322105,100.0,56.16707261054112,50.60496993058104,-39.05067234280796,-11.113558714935635,-36.74486700024093,EITHER
1781,2018-03-16 05:00:00,8199.264140899999,8247.8161848,8175.034296199998,8179.4067209999985,542.1223989599998,8200.752400666666,-12.602736602250365,-5.199948250360353,79.21118989202283,58.47073175646216,94.1640789976115,74.62753560568984,49.917107979667456,-33.52789857749667,21.28149121309098,-39.97107772261113,EITHER
1782,2018-03-16 06:00:00,8181.305632100001,8274.296425300001,8179.0045382,8187.9966383,462.05339076999985,8213.765867266668,-9.186954213304169,-5.0297963944668505,70.97245342400599,72.41153413650085,97.05759544046778,97.07389147935963,50.36838044071018,-28.181648201700227,27.641895823004283,-37.992849298652054,EITHER
1783,2018-03-16 07:00:00,8187.997642300002,8284.3386575,8187.9944798000015,8244.177623399999,371.52639126000014,8238.836920233334,-8.594584431315187,-6.209066865311952,84.59739971928113,78.26034767843662,100.0,97.07389147935963,53.36641843339608,-19.52419718544388,47.64385723969783,-25.054561567893792,EITHER
1784,2018-03-16 08:00:00,8230.8549147,8271.44,8175.992120999998,8203.599367300001,320.33282308,8217.0104961,-1.864401050927104,-3.506692396595137,67.20334147383204,74.2577315390397,29.706822016801933,75.5881391524231,50.94178849696356,-15.540954879429592,32.66706818665581,-34.39959444867499,EITHER
1785,2018-03-16 09:00:00,8206.3178117,8206.3178117,8090.4090915000015,8176.6763228,477.88686707000005,8157.801075333334,4.948575463476696,3.5875470891059593,44.48379536929348,65.42817885413552,0.0,43.235607338933846,49.31990740916253,-14.237043941154297,-12.064740116802303,-40.59987904156709,EITHER
