,Unnamed: 0,timedate,close,high,low,open,volume,2h_GAIN,2h_RATIO,2h_TREND,2h_TRENDPoint1,2h_TRENDPoint3,2h_TRENDPoint5,2h_TRENDPoint7,2h_TREND1,2h_TREND1Point3,2h_TREND1Point6,2h_TREND2,2h_TREND2Point5,2h_TREND3,2h_CDLMARUBOZU,2h_CDLRICKSHAWMAN,2h_CDLCLOSINGMARUBOZU,2h_CMO1,2h_CMO2,2h_RSI1,2h_RSI2,2h_STOCH1,2h_STOCH2,2h_STOCH3,2h_STOCH4,2h_CDLHIKKAKE,2h_CDLBREAKAWAY,2h_CDLDOJI,2h_CDLDOJISTAR,2h_CDLSHOOTINGSTAR,2h_WILLR1,2h_WILLR2,2h_TRIX1,2h_TRIX2,2h_STOCHF1,2h_STOCHF2,2h_STOCHF3,2h_STOCHF4,2h_CDLHIKKAKEMOD,2h_CDLRISEFALL3METHODS,2h_CDLDRAGONFLYDOJI,2h_CDLGRAVESTONEDOJI,2h_CDLHANGINGMAN,2h_AROONOSC1,2h_AROONOSC2,2h_PPO1,2h_MFI1,2h_MFI2,2h_CDLTASUKIGAP,2h_CDLXSIDEGAP3METHODS,2h_CDLHAMMER,2h_CDLINVERTEDHAMMER,2h_CDLLONGLINE,2h_CDLLONGLEGGEDDOJI,2h_PPO2,2h_PPO3,2h_PPO4,2h_CDLADVANCEBLOCK,2h_CDL2CROWS,2h_CDLSTALLEDPATTERN,2h_CDLTAKURI,2h_CDLSPINNINGTOP,2h_CDLSHORTLINE,2h_HT_DCPERIOD,2h_HT_DCPHASE,2h_HT_PHASOR1,2h_HT_PHASOR2,2h_CDL3BLACKCROWS,2h_CDLUNIQUE3RIVER,2h_CDL3WHITESOLDIERS,2h_CDLENGULFING,2h_HT_SINE1,2h_HT_SINE2,2h_HT_TRENDMODE,2h_ULTOSC1,2h_ULTOSC2,2h_CDLIDENTICAL3CROWS,2h_CDL3OUTSIDE,2h_CDLMATCHINGLOW,2h_CDLGAPSIDESIDEWHITE,2h_CDLDARKCLOUDCOVER,2h_CCI1,2h_CCI2,2h_STOCHRSI1,2h_STOCHRSI2,2h_STOCHRSI3,2h_STOCHRSI4,2h_ADX1,2h_ADX2,2h_DX1,2h_DX2,2h_CDL3INSIDE,2h_CDLBELTHOLD,2h_CDLHARAMICROSS,2h_CDLEVENINGDOJISTAR,2h_CDLMORNINGDOJISTAR,2h_CDLSEPARATINGLINES,2h_CDLTHRUSTING,2h_CDLHARAMI,2h_CDLHOMINGPIGEON,2h_CDLPIERCING,2h_CDLEVENINGSTAR,2h_CDLHIGHWAVE,12h_GAIN,12h_RATIO,12h_TREND,12h_TRENDPoint1,12h_TRENDPoint3,12h_TRENDPoint5,12h_TRENDPoint7,12h_TREND1,12h_TREND1Point3,12h_TREND1Point6,12h_TREND2,12h_TREND2Point5,12h_TREND3,12h_CDLMARUBOZU,12h_CDLRICKSHAWMAN,12h_CDLCLOSINGMARUBOZU,12h_CMO1,12h_CMO2,12h_RSI1,12h_RSI2,12h_STOCH1,12h_STOCH2,12h_STOCH3,12h_STOCH4,12h_CDLHIKKAKE,12h_CDLBREAKAWAY,12h_CDLDOJI,12h_CDLDOJISTAR,12h_CDLSHOOTINGSTAR,12h_WILLR1,12h_WILLR2,12h_TRIX1,12h_TRIX2,12h_STOCHF1,12h_STOCHF2,12h_STOCHF3,12h_STOCHF4,12h_CDLHIKKAKEMOD,12h_CDLRISEFALL3METHODS,12h_CDLDRAGONFLYDOJI,12h_CDLGRAVESTONEDOJI,12h_CDLHANGINGMAN,12h_AROONOSC1,12h_AROONOSC2,12h_PPO1,12h_MFI1,12h_MFI2,12h_CDLTASUKIGAP,12h_CDLXSIDEGAP3METHODS,12h_CDLHAMMER,12h_CDLINVERTEDHAMMER,12h_CDLLONGLINE,12h_CDLLONGLEGGEDDOJI,12h_PPO2,12h_PPO3,12h_PPO4,12h_CDLADVANCEBLOCK,12h_CDL2CROWS,12h_CDLSTALLEDPATTERN,12h_CDLTAKURI,12h_CDLSPINNINGTOP,12h_CDLSHORTLINE,12h_HT_DCPERIOD,12h_HT_DCPHASE,12h_HT_PHASOR1,12h_HT_PHASOR2,12h_CDL3BLACKCROWS,12h_CDLUNIQUE3RIVER,12h_CDL3WHITESOLDIERS,12h_CDLENGULFING,12h_HT_SINE1,12h_HT_SINE2,12h_HT_TRENDMODE,12h_ULTOSC1,12h_ULTOSC2,12h_CDLIDENTICAL3CROWS,12h_CDL3OUTSIDE,12h_CDLMATCHINGLOW,12h_CDLGAPSIDESIDEWHITE,12h_CDLDARKCLOUDCOVER,12h_CCI1,12h_CCI2,12h_STOCHRSI1,12h_STOCHRSI2,12h_STOCHRSI3,12h_STOCHRSI4,12h_ADX1,12h_ADX2,12h_DX1,12h_DX2,12h_CDL3INSIDE,12h_CDLBELTHOLD,12h_CDLHARAMICROSS,12h_CDLEVENINGDOJISTAR,12h_CDLMORNINGDOJISTAR,12h_CDLSEPARATINGLINES,12h_CDLTHRUSTING,12h_CDLHARAMI,12h_CDLHOMINGPIGEON,12h_CDLPIERCING,12h_CDLEVENINGSTAR,12h_CDLHIGHWAVE
1215,1215,2019-11-23 08:00:00+00:00,7154.1,7206.8,7082.2,7171.1,3460.88476654,0.0023,0.4647,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.4014,-0.3457,0.2993,0.3271,0.3124,0.2361,0.3123,0.4381,0.0,0.0,0.0,0.0,0.0,-0.6835,-0.8015,-0.0227,-0.0042,0.2361,0.3301,0.4381,0.3792,0.0,0.0,0.0,0.0,0.0,-0.625,-0.7917,-0.0444,0.2072,0.2386,0.0,0.0,0.0,0.0,0.0,0.0,-0.0483,-0.044000000000000004,,0.0,0.0,0.0,0.0,-1.0,0.0,0.3326,0.0686,0.0157,-0.0256,0.0,0.0,0.0,0.0,0.4179,0.9379,1,0.4788,0.4531,0.0,0.0,0.0,0.0,0.0,-0.0791,-0.1484,0.879,0.7778,0.3041,0.435,0.405,0.1841,0.4397,0.3529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,1216,2019-11-23 10:00:00+00:00,7170.6,7214.5,7115.0,7154.0,1869.21186989,-0.0,-0.0028,0,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.3834,-0.3382,0.3083,0.3309,0.2802,0.2903,0.3411,0.4475,0.0,0.0,0.0,0.0,0.0,-0.6604,-0.7926,-0.0232,-0.0043,0.2903,0.4059,0.4475,0.3964,0.0,0.0,0.0,0.0,0.0,-0.5833,-0.7917,-0.0459,0.223,0.2426,0.0,0.0,0.0,0.0,0.0,0.0,-0.0487,-0.044000000000000004,,0.0,0.0,0.0,0.0,1.0,1.0,0.3307,0.0752,0.0019,-0.0286,0.0,0.0,0.0,0.0,0.455,0.9514,1,0.5191,0.4522,0.0,0.0,0.0,0.0,0.0,-0.0681,-0.1381,0.8803,0.84,0.3271,0.4624,0.4061,0.1864,0.4319,0.3498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,1217,2019-11-23 12:00:00+00:00,7170.5,7193.1,7138.5,7170.6,1385.80420267,0.0166,3.2089999999999996,1,UP,UP,UP,UP,UP,UP,UP,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.3834,-0.3383,0.3083,0.3309,0.3023,0.3805,0.3673,0.4408,0.0,0.0,1.0,0.0,0.0,-0.6563,-0.7926,-0.0237,-0.0044,0.3805,0.4054,0.4408,0.3963,0.0,0.0,0.0,0.0,0.0,-0.5417,-0.7917,-0.0474,0.2354,0.2433,0.0,0.0,0.0,0.0,0.0,1.0,-0.0493,-0.044000000000000004,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.3239,0.0872,-0.0027,-0.0162,0.0,0.0,0.0,0.0,0.5208,0.9719,1,0.537,0.4535,0.0,0.0,0.0,0.0,0.0,-0.0636,-0.1319,0.7825,0.5111,0.3602,0.4632,0.4072,0.1887,0.4319,0.3498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,1218,2019-11-23 14:00:00+00:00,7289.6,7328.5,7164.3,7170.5,4514.23594296,-0.0005,-0.0903,0,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.2563,-0.2853,0.3718,0.3573,0.4073,0.5511,0.3928,0.4704,-0.5,0.0,0.0,0.0,0.0,-0.4796,-0.7277,-0.0242,-0.0045,0.5511,0.8421,0.4704,0.8205,0.0,0.0,0.0,0.0,0.0,-0.5,-0.7917,-0.0472,0.2958,0.2594,0.0,0.0,0.0,0.0,0.0,0.0,-0.0497,-0.044000000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.3137,0.1065,-0.005,-0.0124,0.0,0.0,0.0,0.0,0.6204,0.9933,1,0.5071,0.4615,0.0,0.0,0.0,0.0,0.0,-0.0282,-0.1111,0.8003,1.0,0.4097,0.6933,0.4026,0.1902,0.2983,0.2956,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,1219,2019-11-23 16:00:00+00:00,7285.9,7345.0,7233.3,7289.3,3810.18827599,-0.0001,-0.024,0,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.2585,-0.2862,0.3707,0.3569,0.5353,0.6742,0.4188,0.5099,0.0,0.0,1.0,0.0,0.0,-0.4835,-0.7297,-0.0247,-0.0047,0.6742,0.7751,0.5099,0.8481,0.0,0.0,0.0,0.0,0.0,-0.125,-0.7917,-0.0467,0.3262,0.2687,0.0,0.0,0.0,0.0,0.0,1.0,-0.0501,-0.044000000000000004,,0.0,0.0,0.0,0.0,-1.0,0.0,0.3028,0.1459,-0.009000000000000001,-0.0044,0.0,0.0,0.0,0.0,0.7937,0.9914,0,0.5187,0.4595,0.0,0.0,0.0,0.0,0.0,-0.0148,-0.1025,0.8231,0.9865,0.4732,0.8883,0.3976,0.1916,0.2831,0.2892,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,1220,2019-11-23 18:00:00+00:00,7284.9,7332.9,7267.6,7285.8,1618.43963719,-0.0012,-0.2292,0,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.2591,-0.2865,0.3704,0.3568,0.6702,0.7853,0.4474,0.5566,0.0,0.0,1.0,0.0,0.0,-0.4845,-0.7302,-0.0251,-0.0048,0.7853,0.7387,0.5566,0.8464,0.0,0.0,0.0,0.0,0.0,-0.125,-0.7917,-0.0464,0.32299999999999995,0.2716,0.0,0.0,0.0,0.0,0.0,1.0,-0.0505,-0.0439,,0.0,0.0,0.0,0.0,-1.0,0.0,0.2926,0.1908,-0.0081,0.0067,0.0,0.0,0.0,0.0,0.9317,0.9157,0,0.4852,0.46399999999999997,0.0,0.0,1.0,0.0,0.0,-0.0078,-0.0976,0.8641,0.9827,0.529,0.95,0.3929,0.1929,0.2831,0.2892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,1221,2019-11-23 20:00:00+00:00,7276.2,7295.4,7239.7,7284.8,1179.34250419,0.0047,0.8961,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.2647,-0.2886,0.3676,0.3557,0.7288,0.7269,0.4727,0.575,0.5,0.0,1.0,0.0,0.0,-0.4936,-0.7238,-0.0255,-0.0049,0.7269,0.6668,0.575,0.6632,0.0,0.0,0.0,0.0,0.0,-0.125,-0.7917,-0.046,0.3108,0.2652,0.0,0.0,0.0,0.0,0.0,1.0,-0.051,-0.0439,,0.0,0.0,0.0,0.0,-1.0,0.0,0.2837,0.2442,-0.005,0.0115,0.0,0.0,0.0,0.0,0.9993,0.7325,0,0.489,0.4652,0.0,0.0,0.0,0.0,0.0,-0.0137,-0.0981,0.8845,0.9420000000000001,0.5818,0.9386,0.3889,0.1943,0.2983,0.2952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,1222,2019-11-23 22:00:00+00:00,7310.2,7325.0,7265.7,7276.3,647.00838246,-0.0079,-1.4956,0,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.22699999999999998,-0.2735,0.3865,0.3633,0.7499,0.7376,0.4978,0.6141,0.0,0.0,0.0,0.0,0.0,-0.4582,-0.6958,-0.0259,-0.005,0.7376,0.8074,0.6141,0.7795,0.0,1.0,0.0,0.0,0.0,-0.125,-0.7778,-0.0455,0.3081,0.2685,0.0,0.0,0.0,0.0,1.0,0.0,-0.0513,-0.0439,,0.0,0.0,0.0,0.0,0.0,0.0,0.2762,0.2923,-0.001,0.0172,0.0,0.0,0.0,0.0,0.9649,0.4965,0,0.4972,0.4678,0.0,0.0,0.0,0.0,0.0,0.0078,-0.0898,0.9822,1.0,0.6196,1.0,0.3839,0.1956,0.2686,0.2834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,1223,2019-11-24 00:00:00+00:00,7253.6,7329.7,7222.6,7311.4,2426.83020083,-0.0073,-1.3541,0,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.2651,-0.2876,0.3675,0.3562,0.6801,0.5758,0.5208,0.6351,0.0,0.0,0.0,0.0,0.0,-0.5171,-0.7289,-0.0262,-0.0051,0.5758,0.2533,0.6351,0.586,0.0,0.0,0.0,0.0,0.0,-0.125,-0.7083,-0.0454,0.2829,0.2667,0.0,0.0,0.0,0.0,-1.0,0.0,-0.0518,-0.0439,,0.0,0.0,0.0,0.0,0.0,0.0,0.2701,0.469,0.0071,0.017,0.0,0.0,0.0,-1.0,0.1938,-0.5567,0,0.4904,0.4621,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0919,0.9386,0.7817,0.6489,0.9259,0.3801,0.1969,0.2931,0.2929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,1224,2019-11-24 02:00:00+00:00,7201.0,7272.5,7184.4,7253.7,1460.56924058,-0.0041,-0.7558,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.2986,-0.3004,0.3507,0.3498,0.5681,0.3908,0.5436,0.6432,0.0,0.0,0.0,0.0,0.0,-0.5719,-0.7597,-0.0266,-0.0052,0.3908,0.1118,0.6432,0.4521,0.0,0.0,0.0,0.0,0.0,-0.125,-0.7083,-0.0451,0.2859,0.2664,0.0,0.0,0.0,0.0,-1.0,0.0,-0.0522,-0.0439,,0.0,0.0,0.0,0.0,0.0,0.0,0.2657,0.4452,0.0118,0.0035,0.0,0.0,0.0,0.0,0.3377,-0.4268,0,0.4637,0.4566,0.0,-1.0,0.0,0.0,0.0,-0.0261,-0.0967,0.8592,0.5895,0.677,0.8586,0.3774,0.1984,0.3144,0.3012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,1225,2019-11-24 04:00:00+00:00,7172.2,7216.0,7150.2,7201.6,1984.85669808,0.0008,0.1519,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.3164,-0.3073,0.3418,0.3463,0.3764,0.1625,0.5647,0.6372,0.0,0.0,0.0,0.0,0.0,-0.6019,-0.7765,-0.0269,-0.0054,0.1625,0.1226,0.6372,0.3425,0.0,0.0,0.0,0.0,0.0,-0.125,-0.7083,-0.0448,0.2892,0.2617,0.0,0.0,0.0,0.0,0.0,0.0,-0.0527,-0.0439,,0.0,0.0,0.0,0.0,0.0,-1.0,0.2629,0.4245,0.009000000000000001,-0.0072,0.0,0.0,0.0,0.0,0.4567,-0.3062,0,0.4758,0.4525,0.0,0.0,0.0,0.0,0.0,-0.0499,-0.0999,0.7483,0.4285,0.7062,0.8223,0.3756,0.1999,0.3332,0.3086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,1226,2019-11-24 06:00:00+00:00,7178.1,7223.1,7168.5,7172.3,1477.87069773,0.0098,1.8479,1,UP,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.3093,-0.3047,0.3454,0.3477,0.2278,0.1299,0.5861,0.6337,0.0,0.0,1.0,0.0,0.0,-0.5958,-0.7731,-0.0272,-0.0055,0.1299,0.1554,0.6337,0.3649,0.0,0.0,0.0,1.0,0.0,-0.125,-0.7083,-0.0444,0.3201,0.2677,0.0,0.0,0.0,0.0,0.0,1.0,-0.0532,-0.0439,,0.0,0.0,0.0,0.0,0.0,0.0,0.2605,0.4303,0.0054,-0.0097,0.0,0.0,0.0,0.0,0.424,-0.3406,0,0.4727,0.451,0.0,0.0,0.0,0.0,0.0,-0.034,-0.0952,0.6547,0.4739,0.7283,0.8364,0.3735,0.2014,0.3253,0.3057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,1227,2019-11-24 08:00:00+00:00,7248.8,7266.2,7170.0,7178.7,2495.70118608,-0.0062,-1.1602,0,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.2265,-0.2729,0.3867,0.3635,0.1894,0.2758,0.602,0.613,0.0,0.0,0.0,0.0,0.0,-0.2466,-0.7282,-0.0274,-0.0056,0.2758,0.5493,0.613,0.6339,0.0,0.0,0.0,0.0,0.0,-0.125,-0.7083,-0.043,0.3765,0.2723,0.0,0.0,0.0,0.0,1.0,0.0,-0.0536,-0.0439,,0.0,0.0,0.0,0.0,0.0,0.0,0.2574,0.4724,0.0025,-0.0111,0.0,0.0,0.0,0.0,0.1727,-0.5744,0,0.501,0.4631,0.0,0.0,0.0,0.0,0.0,0.0183,-0.0864,0.6547,1.0,0.7659,1.0,0.3695,0.2026,0.2776,0.2881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
