,Unnamed: 0,timedate,close,high,low,open,volume,12h_GAIN,12h_RATIO,12h_TREND,12h_TRENDPoint1,12h_TRENDPoint3,12h_TRENDPoint5,12h_TRENDPoint7,12h_TREND1,12h_TREND1Point3,12h_TREND1Point6,12h_TREND2,12h_TREND2Point5,12h_TREND3,12h_CDLMARUBOZU,12h_CDLRICKSHAWMAN,12h_CDLCLOSINGMARUBOZU,12h_CMO1,12h_CMO2,12h_RSI1,12h_RSI2,12h_STOCH1,12h_STOCH2,12h_STOCH3,12h_STOCH4,12h_CDLHIKKAKE,12h_CDLBREAKAWAY,12h_CDLDOJI,12h_CDLDOJISTAR,12h_CDLSHOOTINGSTAR,12h_WILLR1,12h_WILLR2,12h_TRIX1,12h_TRIX2,12h_STOCHF1,12h_STOCHF2,12h_STOCHF3,12h_STOCHF4,12h_CDLHIKKAKEMOD,12h_CDLRISEFALL3METHODS,12h_CDLDRAGONFLYDOJI,12h_CDLGRAVESTONEDOJI,12h_CDLHANGINGMAN,12h_AROONOSC1,12h_AROONOSC2,12h_PPO1,12h_MFI1,12h_MFI2,12h_CDLTASUKIGAP,12h_CDLXSIDEGAP3METHODS,12h_CDLHAMMER,12h_CDLINVERTEDHAMMER,12h_CDLLONGLINE,12h_CDLLONGLEGGEDDOJI,12h_PPO2,12h_PPO3,12h_PPO4,12h_CDLADVANCEBLOCK,12h_CDL2CROWS,12h_CDLSTALLEDPATTERN,12h_CDLTAKURI,12h_CDLSPINNINGTOP,12h_CDLSHORTLINE,12h_HT_DCPERIOD,12h_HT_DCPHASE,12h_HT_PHASOR1,12h_HT_PHASOR2,12h_CDL3BLACKCROWS,12h_CDLUNIQUE3RIVER,12h_CDL3WHITESOLDIERS,12h_CDLENGULFING,12h_HT_SINE1,12h_HT_SINE2,12h_HT_TRENDMODE,12h_ULTOSC1,12h_ULTOSC2,12h_CDLIDENTICAL3CROWS,12h_CDL3OUTSIDE,12h_CDLMATCHINGLOW,12h_CDLGAPSIDESIDEWHITE,12h_CDLDARKCLOUDCOVER,12h_CCI1,12h_CCI2,12h_STOCHRSI1,12h_STOCHRSI2,12h_STOCHRSI3,12h_STOCHRSI4,12h_ADX1,12h_ADX2,12h_DX1,12h_DX2,12h_CDL3INSIDE,12h_CDLBELTHOLD,12h_CDLHARAMICROSS,12h_CDLEVENINGDOJISTAR,12h_CDLMORNINGDOJISTAR,12h_CDLSEPARATINGLINES,12h_CDLTHRUSTING,12h_CDLHARAMI,12h_CDLHOMINGPIGEON,12h_CDLPIERCING,12h_CDLEVENINGSTAR,12h_CDLHIGHWAVE,1w_GAIN,1w_RATIO,1w_TREND,1w_TRENDPoint1,1w_TRENDPoint3,1w_TRENDPoint5,1w_TRENDPoint7,1w_TREND1,1w_TREND1Point3,1w_TREND1Point6,1w_TREND2,1w_TREND2Point5,1w_TREND3,1w_CDLMARUBOZU,1w_CDLRICKSHAWMAN,1w_CDLCLOSINGMARUBOZU,1w_CMO1,1w_CMO2,1w_RSI1,1w_RSI2,1w_STOCH1,1w_STOCH2,1w_STOCH3,1w_STOCH4,1w_CDLHIKKAKE,1w_CDLBREAKAWAY,1w_CDLDOJI,1w_CDLDOJISTAR,1w_CDLSHOOTINGSTAR,1w_WILLR1,1w_WILLR2,1w_TRIX1,1w_TRIX2,1w_STOCHF1,1w_STOCHF2,1w_STOCHF3,1w_STOCHF4,1w_CDLHIKKAKEMOD,1w_CDLRISEFALL3METHODS,1w_CDLDRAGONFLYDOJI,1w_CDLGRAVESTONEDOJI,1w_CDLHANGINGMAN,1w_AROONOSC1,1w_AROONOSC2,1w_PPO1,1w_MFI1,1w_MFI2,1w_CDLTASUKIGAP,1w_CDLXSIDEGAP3METHODS,1w_CDLHAMMER,1w_CDLINVERTEDHAMMER,1w_CDLLONGLINE,1w_CDLLONGLEGGEDDOJI,1w_PPO2,1w_PPO3,1w_PPO4,1w_CDLADVANCEBLOCK,1w_CDL2CROWS,1w_CDLSTALLEDPATTERN,1w_CDLTAKURI,1w_CDLSPINNINGTOP,1w_CDLSHORTLINE,1w_HT_DCPERIOD,1w_HT_DCPHASE,1w_HT_PHASOR1,1w_HT_PHASOR2,1w_CDL3BLACKCROWS,1w_CDLUNIQUE3RIVER,1w_CDL3WHITESOLDIERS,1w_CDLENGULFING,1w_HT_SINE1,1w_HT_SINE2,1w_HT_TRENDMODE,1w_ULTOSC1,1w_ULTOSC2,1w_CDLIDENTICAL3CROWS,1w_CDL3OUTSIDE,1w_CDLMATCHINGLOW,1w_CDLGAPSIDESIDEWHITE,1w_CDLDARKCLOUDCOVER,1w_CCI1,1w_CCI2,1w_STOCHRSI1,1w_STOCHRSI2,1w_STOCHRSI3,1w_STOCHRSI4,1w_ADX1,1w_ADX2,1w_DX1,1w_DX2,1w_CDL3INSIDE,1w_CDLBELTHOLD,1w_CDLHARAMICROSS,1w_CDLEVENINGDOJISTAR,1w_CDLMORNINGDOJISTAR,1w_CDLSEPARATINGLINES,1w_CDLTHRUSTING,1w_CDLHARAMI,1w_CDLHOMINGPIGEON,1w_CDLPIERCING,1w_CDLEVENINGSTAR,1w_CDLHIGHWAVE
910,910,2019-10-27 00:00:00+00:00,9131.8,9368.4,8899.1,9195.8,22382.47403932,0.0427,2.5221,1,UP,UP,UP,UP,UP,UP,UP,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.2923,0.0785,0.6461,0.5392,0.6217,0.6185,0.3911,0.3721,0.5,0.0,0.0,0.0,0.0,-0.4264,-0.4264,-0.0331,-0.0206,0.6185,0.5613,0.3721,0.5736,0.0,0.0,0.0,0.0,0.0,0.2857,0.0952,0.005,0.5791,0.5026,0.0,0.0,0.0,0.0,0.0,0.0,-0.0814,0.3403,,0.0,0.0,0.0,0.0,-1.0,0.0,0.3182,0.2175,-0.0563,0.1398,0.0,0.0,0.0,0.0,0.9792,0.8358,1,0.534,0.4945,0.0,0.0,0.0,0.0,0.0,0.1299,0.2214,0.8736,0.7937,0.4709,0.8219,0.315,0.2471,0.5493,0.2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0357,-0.4862,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0972,0.0805,0.5486,0.5403,0.2283,0.3634,0.4258,0.2624,0.0,0.0,0.0,0.0,0.0,-0.5553,-0.419,0.1518,,0.3634,0.6952,0.2624,0.4447,0.0,0.0,0.0,0.0,0.0,-0.7857,0.5,0.0621,0.4267,0.7224,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4892,0.6283,-0.0524,-0.3483,0.0,0.0,0.0,0.0,-0.7215,-0.9998,1,0.4765,0.4838,0.0,0.0,0.0,0.0,0.0,-0.0413,0.0456,0.3209,0.7451,0.2043,0.3423,0.3189,0.12300000000000001,0.2694,0.2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,911,2019-10-27 12:00:00+00:00,9521.8,9640.8,9072.7,9131.8,24385.37360177,0.0096,0.5638,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.3736,0.1301,0.6868,0.565,0.6416,0.6116,0.3904,0.4195,0.0,0.0,0.0,0.0,0.0,-0.3048,-0.3048,-0.0299,-0.0207,0.6116,0.6864,0.4195,0.6952,0.0,0.0,0.0,0.0,0.0,0.2857,0.0952,0.0131,0.6079,0.5352,0.0,0.0,0.0,0.0,1.0,0.0,-0.0819,0.3389,,0.0,0.0,0.0,0.0,0.0,0.0,0.3137,0.2723,-0.0131,0.2125,0.0,0.0,0.0,0.0,0.9902,0.6013,1,0.5554,0.5097,0.0,0.0,0.0,0.0,0.0,0.1265,0.2558,0.8351,0.8843,0.5897,0.9502,0.3341,0.2467,0.5823,0.2306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0357,-0.4862,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0972,0.0805,0.5486,0.5403,0.2283,0.3634,0.4258,0.2624,0.0,0.0,0.0,0.0,0.0,-0.5553,-0.419,0.1518,,0.3634,0.6952,0.2624,0.4447,0.0,0.0,0.0,0.0,0.0,-0.7857,0.5,0.0621,0.4267,0.7224,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4892,0.6283,-0.0524,-0.3483,0.0,0.0,0.0,0.0,-0.7215,-0.9998,1,0.4765,0.4838,0.0,0.0,0.0,0.0,0.0,-0.0413,0.0456,0.3209,0.7451,0.2043,0.3423,0.3189,0.12300000000000001,0.2694,0.2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,912,2019-10-28 00:00:00+00:00,9613.6,9906.4,9380.0,9522.1,26370.642126099996,-0.025,-1.4623,0,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.3913,0.1417,0.6957,0.5708,0.6154,0.6161,0.4004,0.4969,0.0,0.0,0.0,0.0,0.0,-0.2762,-0.2762,-0.0262,-0.0208,0.6161,0.6005,0.4969,0.7238,0.0,0.0,0.0,0.0,0.0,0.2857,0.0952,0.0194,0.6314,0.5712,0.0,0.0,0.0,0.0,0.0,0.0,-0.0821,0.3376,,0.0,0.0,0.0,0.0,1.0,0.0,0.304,0.3132,0.06,0.2827,0.0,0.0,0.0,0.0,0.9222,0.3787,1,0.5441,0.5042,0.0,0.0,0.0,0.0,0.0,0.1166,0.2681,0.8079999999999999,0.7459,0.7120000000000001,0.9790000000000001,0.3539,0.247,0.6121,0.2581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0419,-0.5893,0,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0545,0.0682,0.5272,0.5341,0.3347,0.4731,0.3912,0.2672,0.0,0.0,0.0,0.0,0.0,-0.6231,-0.451,0.1533,,0.4731,0.5893,0.2672,0.3769,0.0,0.0,0.0,0.0,0.0,-0.7857,0.5,0.0431,0.5089,0.7312,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4789,0.647,-0.2106,-0.4986,0.0,0.0,0.0,0.0,-0.7979999999999999,-0.9904,1,0.45899999999999996,0.4849,0.0,0.0,0.0,0.0,0.0,-0.02,0.0494,0.5203,0.7768,0.1825,0.2786,0.3153,0.1253,0.2694,0.2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,913,2019-10-28 12:00:00+00:00,9374.2,9679.6,9251.4,9615.0,25333.95876974,-0.0096,-0.5592,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.2889,0.1024,0.6444,0.5512,0.6046,0.5862,0.419,0.5565,0.0,0.0,0.0,0.0,0.0,-0.3508,-0.3508,-0.0222,-0.0209,0.5862,0.4717,0.5565,0.6492,0.0,0.0,0.0,0.0,0.0,0.2857,0.0952,0.0247,0.5758,0.5342,0.0,0.0,0.0,0.0,0.0,0.0,-0.0827,0.3363,,0.0,0.0,0.0,0.0,0.0,-1.0,0.2945,0.3491,0.1766,0.1915,0.0,0.0,0.0,-1.0,0.8122,0.1618,1,0.5309,0.4939,0.0,0.0,0.0,0.0,0.0,0.0812,0.2053,0.5434,0.0,0.8168,0.8814,0.3682,0.2467,0.5543,0.2362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0419,-0.5893,0,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0545,0.0682,0.5272,0.5341,0.3347,0.4731,0.3912,0.2672,0.0,0.0,0.0,0.0,0.0,-0.6231,-0.451,0.1533,,0.4731,0.5893,0.2672,0.3769,0.0,0.0,0.0,0.0,0.0,-0.7857,0.5,0.0431,0.5089,0.7312,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4789,0.647,-0.2106,-0.4986,0.0,0.0,0.0,0.0,-0.7979999999999999,-0.9904,1,0.45899999999999996,0.4849,0.0,0.0,0.0,0.0,0.0,-0.02,0.0494,0.5203,0.7768,0.1825,0.2786,0.3153,0.1253,0.2694,0.2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,914,2019-10-29 00:00:00+00:00,9284.4,9487.4,9185.0,9374.1,11159.28546388,0.006,0.3521,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.2516,0.0881,0.6258,0.544,0.5624,0.4849,0.4436,0.6105,0.0,0.0,0.0,0.0,0.0,-0.3788,-0.3788,-0.0182,-0.021,0.4849,0.3825,0.6105,0.6212,0.0,0.0,0.0,0.0,0.0,0.2857,0.0952,0.0297,0.5621,0.5145,0.0,0.0,0.0,0.0,0.0,0.0,-0.0833,0.3353,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.2928,0.3789,0.1971,-0.0543,0.0,0.0,0.0,0.0,0.6895,-0.0246,1,0.4932,0.4902,0.0,-1.0,0.0,0.0,0.0,0.0614,0.166,0.2486,0.0,0.9157,0.8457,0.3793,0.2462,0.5238,0.2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0419,-0.5893,0,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0545,0.0682,0.5272,0.5341,0.3347,0.4731,0.3912,0.2672,0.0,0.0,0.0,0.0,0.0,-0.6231,-0.451,0.1533,,0.4731,0.5893,0.2672,0.3769,0.0,0.0,0.0,0.0,0.0,-0.7857,0.5,0.0431,0.5089,0.7312,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4789,0.647,-0.2106,-0.4986,0.0,0.0,0.0,0.0,-0.7979999999999999,-0.9904,1,0.45899999999999996,0.4849,0.0,0.0,0.0,0.0,0.0,-0.02,0.0494,0.5203,0.7768,0.1825,0.2786,0.3153,0.1253,0.2694,0.2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,915,2019-10-29 12:00:00+00:00,9340.5,9539.4,9258.4,9284.4,15745.50489335,-0.006999999999999999,-0.4061,0,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.2659,0.0956,0.633,0.5478,0.4876,0.3918,0.4766,0.6658,0.0,0.0,1.0,0.0,0.0,-0.3613,-0.3613,-0.0141,-0.021,0.3918,0.3212,0.6658,0.6387,0.0,0.0,0.0,1.0,0.0,0.2857,0.0952,0.0349,0.5754,0.5344,0.0,0.0,0.0,0.0,0.0,1.0,-0.0839,0.3343,,0.0,0.0,0.0,0.0,0.0,0.0,0.2921,0.4072,0.1194,-0.1486,0.0,0.0,0.0,0.0,0.5506,-0.2009,1,0.4519,0.4854,0.0,0.0,0.0,0.0,0.0,0.057999999999999996,0.1594,0.034,0.1021,0.8988,0.8645,0.3902,0.2458,0.5316,0.2305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0419,-0.5893,0,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0545,0.0682,0.5272,0.5341,0.3347,0.4731,0.3912,0.2672,0.0,0.0,0.0,0.0,0.0,-0.6231,-0.451,0.1533,,0.4731,0.5893,0.2672,0.3769,0.0,0.0,0.0,0.0,0.0,-0.7857,0.5,0.0431,0.5089,0.7312,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4789,0.647,-0.2106,-0.4986,0.0,0.0,0.0,0.0,-0.7979999999999999,-0.9904,1,0.45899999999999996,0.4849,0.0,0.0,0.0,0.0,0.0,-0.02,0.0494,0.5203,0.7768,0.1825,0.2786,0.3153,0.1253,0.2694,0.2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,916,2019-10-30 00:00:00+00:00,9275.1,9487.1,9054.0,9340.5,17269.73722386,-0.0188,-1.0804,0,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.2363,0.0849,0.6182,0.5425,0.3992,0.321,0.5056,0.6467,0.0,0.0,1.0,0.0,0.0,-0.3817,-0.3817,-0.01,-0.021,0.321,0.2594,0.6467,0.6183,0.0,0.0,0.0,0.0,0.0,0.2857,0.0952,0.0412,0.5591,0.5236,0.0,0.0,0.0,0.0,0.0,1.0,-0.0846,0.3333,,0.0,0.0,0.0,0.0,-1.0,0.0,0.2853,0.4362,0.0809,-0.1192,0.0,0.0,0.0,0.0,0.3899,-0.3754,1,0.485,0.4866,0.0,0.0,0.0,0.0,0.0,0.0438,0.1309,0.034,0.0,0.8785,0.8378,0.3933,0.2446,0.433,0.1955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0419,-0.5893,0,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0545,0.0682,0.5272,0.5341,0.3347,0.4731,0.3912,0.2672,0.0,0.0,0.0,0.0,0.0,-0.6231,-0.451,0.1533,,0.4731,0.5893,0.2672,0.3769,0.0,0.0,0.0,0.0,0.0,-0.7857,0.5,0.0431,0.5089,0.7312,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4789,0.647,-0.2106,-0.4986,0.0,0.0,0.0,0.0,-0.7979999999999999,-0.9904,1,0.45899999999999996,0.4849,0.0,0.0,0.0,0.0,0.0,-0.02,0.0494,0.5203,0.7768,0.1825,0.2786,0.3153,0.1253,0.2694,0.2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,917,2019-10-30 12:00:00+00:00,9100.5,9331.0,8999.9,9275.1,16540.03233367,0.0006,0.0368,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.1584,0.0566,0.5792,0.5283,0.3186,0.2429,0.5319,0.6308,0.0,0.0,0.0,0.0,0.0,-0.4361,-0.4361,-0.0061,-0.021,0.2429,0.14800000000000002,0.6308,0.5639,0.0,0.0,0.0,0.0,0.0,0.2857,0.0952,0.0503,0.5768,0.4908,0.0,0.0,0.0,0.0,0.0,0.0,-0.0852,0.3324,,0.0,0.0,0.0,0.0,0.0,-1.0,0.2748,0.4762,0.0514,-0.1095,0.0,0.0,0.0,0.0,0.1487,-0.5941,1,0.48,0.4794,0.0,0.0,0.0,0.0,0.0,0.0277,0.1043,0.034,0.0,0.8685,0.7675,0.3943,0.2432,0.4072,0.1863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0419,-0.5893,0,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0545,0.0682,0.5272,0.5341,0.3347,0.4731,0.3912,0.2672,0.0,0.0,0.0,0.0,0.0,-0.6231,-0.451,0.1533,,0.4731,0.5893,0.2672,0.3769,0.0,0.0,0.0,0.0,0.0,-0.7857,0.5,0.0431,0.5089,0.7312,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4789,0.647,-0.2106,-0.4986,0.0,0.0,0.0,0.0,-0.7979999999999999,-0.9904,1,0.45899999999999996,0.4849,0.0,0.0,0.0,0.0,0.0,-0.02,0.0494,0.5203,0.7768,0.1825,0.2786,0.3153,0.1253,0.2694,0.2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,918,2019-10-31 00:00:00+00:00,9100.1,9227.4,9010.0,9094.4,8093.66037012,0.0124,0.7247,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.1583,0.0566,0.5791,0.5283,0.2539,0.1977,0.5585,0.6275,0.0,0.0,1.0,0.0,0.0,-0.4431,-0.4363,-0.0024,-0.0209,0.1977,0.1857,0.6275,0.5637,0.0,0.0,0.0,0.0,0.0,0.2857,0.0952,0.0596,0.5801,0.4724,0.0,0.0,0.0,0.0,0.0,1.0,-0.0858,0.3314,,0.0,0.0,0.0,0.0,1.0,1.0,0.2643,0.527,0.0214,-0.0843,0.0,0.0,0.0,0.0,-0.1691,-0.8165,1,0.4341,0.4755,0.0,0.0,0.0,0.0,0.0,0.0172,0.0946,-0.0,0.0,0.8617,0.7674,0.3952,0.2419,0.4072,0.1863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0419,-0.5893,0,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0545,0.0682,0.5272,0.5341,0.3347,0.4731,0.3912,0.2672,0.0,0.0,0.0,0.0,0.0,-0.6231,-0.451,0.1533,,0.4731,0.5893,0.2672,0.3769,0.0,0.0,0.0,0.0,0.0,-0.7857,0.5,0.0431,0.5089,0.7312,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4789,0.647,-0.2106,-0.4986,0.0,0.0,0.0,0.0,-0.7979999999999999,-0.9904,1,0.45899999999999996,0.4849,0.0,0.0,0.0,0.0,0.0,-0.02,0.0494,0.5203,0.7768,0.1825,0.2786,0.3153,0.1253,0.2694,0.2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,919,2019-10-31 12:00:00+00:00,9212.7,9403.0,8934.6,9100.0,18093.36308974,-0.0163,-0.9656,0,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.1961,0.0729,0.5981,0.5365,0.235,0.2645,0.5871,0.6296,0.0,0.0,0.0,0.0,0.0,-0.4127,-0.4012,0.0011,-0.0209,0.2645,0.4598,0.6296,0.5925,0.0,0.0,0.0,0.0,0.0,0.2143,0.0952,0.0694,0.5933,0.4996,0.0,0.0,0.0,0.0,0.0,0.0,-0.0866,0.3305,,0.0,0.0,0.0,0.0,1.0,0.0,0.2562,0.5873,-0.0026,-0.0549,0.0,0.0,0.0,0.0,-0.5217,-0.9721,1,0.4503,0.4756,0.0,0.0,0.0,0.0,0.0,0.0159,0.098,0.1172,0.3517,0.8439,0.8079999999999999,0.3987,0.24100000000000002,0.4449,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0419,-0.5893,0,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0545,0.0682,0.5272,0.5341,0.3347,0.4731,0.3912,0.2672,0.0,0.0,0.0,0.0,0.0,-0.6231,-0.451,0.1533,,0.4731,0.5893,0.2672,0.3769,0.0,0.0,0.0,0.0,0.0,-0.7857,0.5,0.0431,0.5089,0.7312,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4789,0.647,-0.2106,-0.4986,0.0,0.0,0.0,0.0,-0.7979999999999999,-0.9904,1,0.45899999999999996,0.4849,0.0,0.0,0.0,0.0,0.0,-0.02,0.0494,0.5203,0.7768,0.1825,0.2786,0.3153,0.1253,0.2694,0.2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,920,2019-11-01 00:00:00+00:00,9063.7,9265.6,9019.4,9213.9,10437.36527955,0.0019,0.1132,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.1241,0.0483,0.562,0.5242,0.2518,0.2931,0.6085,0.6123,0.0,0.0,0.0,0.0,0.0,-0.4605,-0.4476,0.0044,-0.0208,0.2931,0.2337,0.6123,0.5395,0.0,0.0,0.0,0.0,0.0,0.0714,0.0952,0.0786,0.5734,0.4866,0.0,0.0,0.0,0.0,-1.0,0.0,-0.0876,0.3294,,0.0,0.0,0.0,0.0,0.0,0.0,0.2509,0.6277,-0.0132,-0.0266,0.0,0.0,0.0,-1.0,-0.7190000000000001,-0.9999,1,0.4456,0.4711,0.0,0.0,0.0,0.0,0.0,-0.0296,0.0844,0.1172,0.0,0.8149,0.7468,0.402,0.2402,0.4449,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0419,-0.5893,0,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0545,0.0682,0.5272,0.5341,0.3347,0.4731,0.3912,0.2672,0.0,0.0,0.0,0.0,0.0,-0.6231,-0.451,0.1533,,0.4731,0.5893,0.2672,0.3769,0.0,0.0,0.0,0.0,0.0,-0.7857,0.5,0.0431,0.5089,0.7312,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4789,0.647,-0.2106,-0.4986,0.0,0.0,0.0,0.0,-0.7979999999999999,-0.9904,1,0.45899999999999996,0.4849,0.0,0.0,0.0,0.0,0.0,-0.02,0.0494,0.5203,0.7768,0.1825,0.2786,0.3153,0.1253,0.2694,0.2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
