timedate,close,high,low,open,volume
2018-03-19 00:00:00+00:00,8478.0664,9178.9999,7325.8001,7390.0922,260766.84532694
2018-03-26 00:00:00+00:00,6449.8078,8664.0179,6439.7597,8468.4281,303527.57016764
2018-04-02 00:00:00+00:00,7041.0,7504.509,6432.8911,6450.2031,265409.4575286
2018-04-09 00:00:00+00:00,8275.98,8400.0,6620.0,7037.1983,270517.2536527
2018-04-16 00:00:00+00:00,8939.0,9034.9899,7826.0,8270.0,216696.06613329996
2018-04-23 00:00:00+00:00,9299.7349,9758.3399,8652.9301,8930.0,314649.85521252
2018-04-30 00:00:00+00:00,9510.0,9997.0,8827.4729,9318.0,243891.39886342
2018-05-07 00:00:00+00:00,8602.0,9690.0,8123.9001,9510.0,261108.42825676
2018-05-14 00:00:00+00:00,8391.038,8877.136,7918.0906,8617.0549,212776.63149498
2018-05-21 00:00:00+00:00,7340.7984,8604.7392,6002.0,8384.6317,182104.86141805
2018-05-28 00:00:00+00:00,7726.988,7774.0223,7006.74,7337.13,168555.79721578
2018-06-04 00:00:00+00:00,7223.04,7764.7769,7165.8433,7726.968000000001,153428.17131152
2018-06-11 00:00:00+00:00,6517.2467,7230.0,6098.1161,7223.0401,201071.12294693
2018-06-18 00:00:00+00:00,5776.1518,6834.9658,5750.816,6516.5380000000005,165194.01159279
2018-06-25 00:00:00+00:00,6313.0,6516.6796,5766.4752,5776.151999999999,160121.14595829998
2018-07-02 00:00:00+00:00,6738.9467,6829.9999,6272.4309,6312.4583,145841.23870346
2018-07-09 00:00:00+00:00,6388.0,6801.0389,6075.4434,6741.3645,140457.17757889
2018-07-16 00:00:00+00:00,7522.4536,7696.3044,6331.846,6386.0,164096.67846825
2018-07-23 00:00:00+00:00,8230.8345,8488.8888,7342.0,7527.2053,191803.60198886
2018-07-30 00:00:00+00:00,7002.0109,8282.8438,6877.4196,8226.1004,207020.90068025
2018-08-06 00:00:00+00:00,6319.6237,7151.0,5988.4683,7003.9196,514065.37613498
2018-08-13 00:00:00+00:00,6406.4231,6616.0,5880.0,6319.3737,481179.59648012
2018-08-20 00:00:00+00:00,6675.2117,6875.7699,6228.0,6411.0097,191903.52985902
2018-08-27 00:00:00+00:00,7219.1187,7345.6789,6631.2014,6675.9572,159586.32207491
2018-09-03 00:00:00+00:00,6371.2931,7414.8285,6101.0,7219.1187,231018.84599185
2018-09-10 00:00:00+00:00,6481.0387,6584.6552,6167.8304,6369.5117,146830.40323001
2018-09-17 00:00:00+00:00,6687.794,6838.0,6119.8,6482.7145,179217.53829895
2018-09-24 00:00:00+00:00,6602.88,6816.3593,6330.0011,6686.68,162987.53727745
2018-10-01 00:00:00+00:00,6580.2288,6690.5242,6430.62,6604.3497,118006.59316967
2018-10-08 00:00:00+00:00,6379.371,6698.25,6206.6841,6580.2964,90029.27728214
2018-10-15 00:00:00+00:00,6645.3240000000005,8100.0,6300.0,6382.0519,177156.61123182
2018-10-22 00:00:00+00:00,6488.6887,6647.6854,6480.0,6646.5997,129154.59600610001
2018-10-29 00:00:00+00:00,6482.7258,6506.2724,6250.0,6488.1565,127505.60294949
2018-11-05 00:00:00+00:00,6381.8021,6640.0,6357.0,6481.7282,138050.50379719
2018-11-12 00:00:00+00:00,5644.0031,6499.0,5417.0069,6381.8019,224365.05042208
2018-11-19 00:00:00+00:00,3883.615,5744.9996,3700.0,5643.9919,340999.44885847
2018-11-26 00:00:00+00:00,4174.5414,4444.0,3681.9065,3883.6162,361496.23446435
2018-12-03 00:00:00+00:00,3576.4499,4243.7061,3226.0,4174.5393,358055.82739961
2018-12-10 00:00:00+00:00,3243.3017,3656.0088,3155.2670000000003,3578.7763,250354.87344261
2018-12-17 00:00:00+00:00,3906.2685,4139.0,3218.18,3243.7008,429136.8550794
2018-12-24 00:00:00+00:00,3769.0436,4197.95,3534.6738,3908.0678,357099.61131421
2018-12-31 00:00:00+00:00,3805.02,3882.8265,3638.0101,3769.033,270190.75981211
2019-01-07 00:00:00+00:00,3575.6540000000005,4065.0,3525.1318,3805.009,262993.12649094
2019-01-14 00:00:00+00:00,3523.1497,3710.7507,3446.205,3576.0894,273538.85693242
2019-01-21 00:00:00+00:00,3555.5401,3655.2415,3436.0,3523.3978,183555.30169026
2019-01-28 00:00:00+00:00,3464.0448,3574.2,3351.24,3555.9953,216449.32783655
2019-02-04 00:00:00+00:00,3627.3965,3738.38,3379.8753,3464.0453,208517.28388663
2019-02-11 00:00:00+00:00,3621.1989,3700.0,3566.43,3627.7954,194828.92450905
2019-02-18 00:00:00+00:00,3777.4041,4199.0,3609.355,3621.1984,374552.97025425
2019-02-25 00:00:00+00:00,3797.6287,3889.9999,3687.3459,3777.4044,349190.50621793
2019-03-04 00:00:00+00:00,3906.0118,3968.9667,3673.3995,3797.4388,564939.95000643
2019-03-11 00:00:00+00:00,3988.6,4056.7,3814.3,3906.5698,340022.41508313
2019-03-18 00:00:00+00:00,3993.2,4068.2,3905.0,3988.2,322854.52639785
2019-03-25 00:00:00+00:00,4097.5,4143.5,3880.0,3993.2,412858.34969023
2019-04-01 00:00:00+00:00,5120.4,5277.0,4070.5,4097.2,881514.51422383
2019-04-08 00:00:00+00:00,5061.4,5412.0,4871.2,5120.4,692519.38862117
2019-04-15 00:00:00+00:00,5237.5,5334.6,4948.3,5061.4,616823.00248953
2019-04-22 00:00:00+00:00,5334.0,5600.5,5121.0,5238.6,784883.2547543
2019-04-29 00:00:00+00:00,5770.9,5911.2,5186.0,5335.6,694885.10528121
2019-05-06 00:00:00+00:00,6875.5,7517.1,5620.0,5770.4,879042.33758132
2019-05-13 00:00:00+00:00,7960.8,8349.0,6822.8,6876.1,1085077.93947783
2019-05-20 00:00:00+00:00,7982.1,8286.0,7466.0,7959.6,922311.2864071998
2019-05-27 00:00:00+00:00,8679.3,9065.5,7936.3,7982.1,884533.40449273
2019-06-03 00:00:00+00:00,7717.1,8760.0,7417.3,8678.3,828238.24205201
2019-06-10 00:00:00+00:00,9202.0,9339.6,7505.9,7717.1,792353.74690301
2019-06-17 00:00:00+00:00,10809.9,11194.7,8830.1,9203.7,798544.63940475
2019-06-24 00:00:00+00:00,11151.1,13971.4,10517.1,10809.9,750232.98362724
2019-07-01 00:00:00+00:00,11222.4,11998.0,9724.6,11151.2,489197.06301316
2019-07-08 00:00:00+00:00,10415.9,13150.0,10300.0,11222.2,415650.02947003
2019-07-15 00:00:00+00:00,10440.6,11074.8,9056.8,10414.1,469298.79816155
2019-07-22 00:00:00+00:00,9523.0,10680.0,9321.8,10440.8,294095.34085103
2019-07-29 00:00:00+00:00,10946.5,10972.4,9157.0,9524.4,257347.22161355
2019-08-05 00:00:00+00:00,11384.2,12307.6,10750.0,10946.4,286200.98040799
2019-08-12 00:00:00+00:00,10390.5,11604.8,9517.3,11382.3,265460.0368065
2019-08-19 00:00:00+00:00,10067.1,10950.0,9761.4,10390.5,191905.81024368
2019-08-26 00:00:00+00:00,9605.7,10630.0,9320.0,10067.2,173058.37194212
2019-09-02 00:00:00+00:00,10387.5,10904.6,9519.3,9605.8,204456.95117857
2019-09-09 00:00:00+00:00,10304.3,10517.1,9878.8,10387.6,120952.28928402
2019-09-16 00:00:00+00:00,9990.4,10356.8,9630.0,10304.3,125936.85946467
2019-09-23 00:00:00+00:00,7966.3,10073.0,7660.0,9990.5,304749.70899559
2019-09-30 00:00:00+00:00,8008.8,8498.0,7712.3,7966.4,142082.75509567
2019-10-07 00:00:00+00:00,8403.6,8779.9,7765.4,8008.8,157189.35092879
2019-10-14 00:00:00+00:00,8023.4,8449.5,7816.8,8403.1,97806.81005633
2019-10-21 00:00:00+00:00,9521.8,10500.0,7291.1,8023.4,312910.92667874
2019-10-28 00:00:00+00:00,9182.0,9906.4,8934.6,9522.1,191373.73267523
2019-11-04 00:00:00+00:00,8797.1,9524.0,8675.8,9182.0,131372.17168897
2019-11-11 00:00:00+00:00,8525.4,9135.0,8367.4,8797.1,115970.35480021
2019-11-18 00:00:00+00:00,6983.7,8624.3,6790.1,8526.4,248806.22288611
2019-11-25 00:00:00+00:00,7304.2,7849.5,6513.1,6983.7,307503.15687440004
2019-12-02 00:00:00+00:00,7546.8,7805.2,7080.0,7304.3,194910.18823456
2019-12-09 00:00:00+00:00,7333.5,7660.7,7283.7,7547.1,39634.26856017
